Village_ID,Village_Name,District,State,Year,MGNREGA_Workers,Skill_Dev_Participants,Avg_Daily_Wage_INR,Unemployment_Rate_Pct,Irrigated_Area_Hectares,Crop_Yield_MT_per_Hec,Fertilizer_Usage_Tons,Tractor_Availability,Primary_Schools,School_Dropout_Rate_Pct,Primary_Health_Centres,Clean_Water_Access_Pct,Electrification_Pct,Internet_Penetration_Pct,Paved_Roads_KM,Bank_Branches
10421,Aligarh_Village_46,Aligarh,Uttar Pradesh,2025,112,19,254,12.9,472,3.94,47,6,0,13.9,1,84.7,100.0,58.2,7.5,2
10422,Aligarh_Village_47,Aligarh,Uttar Pradesh,2022,181,32,258,13.6,472,3.4,42,10,3,13.7,1,50.6,52.8,38.7,9.5,1
10422,Aligarh_Village_47,Aligarh,Uttar Pradesh,2023,178,14,265,8.6,398,4.4,27,10,2,21.0,1,62.5,68.8,33.9,4.3,0
10422,Aligarh_Village_47,Aligarh,Uttar Pradesh,2024,57,11,352,6.1,151,3.34,41,5,3,15.5,0,54.4,84.5,26.5,12.2,0
10422,Aligarh_Village_47,Aligarh,Uttar Pradesh,2025,206,19,381,6.2,478,3.15,86,8,1,17.0,0,61.9,98.6,55.5,19.5,0
10423,Aligarh_Village_48,Aligarh,Uttar Pradesh,2022,104,22,253,6.8,411,2.15,89,1,3,13.4,1,34.5,63.4,31.9,8.2,0
10423,Aligarh_Village_48,Aligarh,Uttar Pradesh,2023,152,22,295,9.8,678,2.08,42,9,0,19.5,1,55.2,52.9,31.6,18.9,2
10423,Aligarh_Village_48,Aligarh,Uttar Pradesh,2024,180,28,366,12.8,158,4.18,43,9,1,9.3,0,63.8,64.0,43.4,16.5,0
10423,Aligarh_Village_48,Aligarh,Uttar Pradesh,2025,81,6,253,11.4,403,2.33,60,13,0,15.2,1,89.0,77.9,31.0,16.3,0
10424,Aligarh_Village_49,Aligarh,Uttar Pradesh,2022,59,24,300,12.9,134,2.68,72,11,2,13.7,1,49.3,52.9,14.3,15.4,0
10424,Aligarh_Village_49,Aligarh,Uttar Pradesh,2023,251,38,253,8.8,747,2.88,87,12,2,11.6,0,38.3,54.5,23.2,15.7,0
10424,Aligarh_Village_49,Aligarh,Uttar Pradesh,2024,260,30,365,7.1,687,3.79,56,7,3,17.9,1,81.6,74.3,49.7,8.1,1
10424,Aligarh_Village_49,Aligarh,Uttar Pradesh,2025,159,11,354,11.3,592,2.79,75,8,2,3.0,1,61.5,88.6,42.2,17.0,0
10425,Aligarh_Village_50,Aligarh,Uttar Pradesh,2022,211,34,265,12.8,590,4.01,22,13,1,23.6,0,84.9,84.1,21.8,19.5,0
10425,Aligarh_Village_50,Aligarh,Uttar Pradesh,2023,173,9,224,11.4,320,2.27,61,9,0,13.7,1,90.5,78.1,47.5,3.9,0
10425,Aligarh_Village_50,Aligarh,Uttar Pradesh,2024,274,15,346,4.0,696,4.17,61,13,3,14.7,1,88.3,75.9,51.8,4.3,0
10425,Aligarh_Village_50,Aligarh,Uttar Pradesh,2025,136,5,327,9.5,222,4.5,52,5,2,8.6,1,52.6,58.4,44.9,2.2,2
10426,Aligarh_Village_51,Aligarh,Uttar Pradesh,2022,104,38,338,8.1,201,2.08,70,14,0,17.9,1,45.2,62.6,56.9,14.6,1
10426,Aligarh_Village_51,Aligarh,Uttar Pradesh,2023,269,5,348,6.2,614,4.08,90,11,0,17.7,0,80.6,84.7,35.9,3.3,0
10426,Aligarh_Village_51,Aligarh,Uttar Pradesh,2024,81,23,299,11.0,412,3.94,12,14,2,19.4,1,62.8,76.6,31.5,11.4,0
10426,Aligarh_Village_51,Aligarh,Uttar Pradesh,2025,227,6,283,6.1,605,4.57,77,2,3,17.6,0,56.9,70.2,72.4,14.4,0
10427,Aligarh_Village_52,Aligarh,Uttar Pradesh,2022,184,25,212,14.1,593,3.03,68,14,0,12.2,1,47.6,61.0,45.1,12.7,0
10427,Aligarh_Village_52,Aligarh,Uttar Pradesh,2023,142,24,273,7.2,759,2.35,63,14,3,15.8,0,67.6,53.3,53.4,12.9,0
10427,Aligarh_Village_52,Aligarh,Uttar Pradesh,2024,57,27,296,9.5,298,4.54,78,1,0,17.6,1,89.7,94.6,64.4,19.3,2
10427,Aligarh_Village_52,Aligarh,Uttar Pradesh,2025,114,25,285,12.0,732,4.32,11,5,3,15.8,0,76.1,99.6,67.8,7.4,1
10428,Aligarh_Village_53,Aligarh,Uttar Pradesh,2022,106,28,234,8.7,780,1.56,77,8,3,22.8,1,67.2,67.6,52.4,13.2,2
10428,Aligarh_Village_53,Aligarh,Uttar Pradesh,2023,296,8,295,12.8,612,4.47,53,10,2,20.1,1,77.8,86.2,27.4,13.3,0
10428,Aligarh_Village_53,Aligarh,Uttar Pradesh,2024,116,16,263,11.3,429,4.65,47,4,0,16.4,1,81.6,58.1,52.8,7.0,0
10428,Aligarh_Village_53,Aligarh,Uttar Pradesh,2025,265,26,320,13.0,720,3.02,69,4,2,15.5,1,93.6,100.0,61.8,7.5,2
10429,Aligarh_Village_54,Aligarh,Uttar Pradesh,2022,264,24,269,7.9,426,1.53,36,4,1,21.1,0,39.7,93.5,24.6,15.3,0
10429,Aligarh_Village_54,Aligarh,Uttar Pradesh,2023,236,22,225,5.2,109,3.31,24,8,3,20.3,1,92.1,60.0,65.7,7.7,0
10429,Aligarh_Village_54,Aligarh,Uttar Pradesh,2024,121,5,341,8.2,226,4.54,48,13,0,9.1,1,55.7,92.5,62.4,6.2,0
10429,Aligarh_Village_54,Aligarh,Uttar Pradesh,2025,103,34,271,11.6,768,2.32,47,7,2,16.1,0,55.9,80.2,73.7,19.7,0
10430,Aligarh_Village_55,Aligarh,Uttar Pradesh,2022,298,37,247,9.2,330,3.27,63,13,1,24.0,0,60.6,82.7,17.6,3.7,1
10430,Aligarh_Village_55,Aligarh,Uttar Pradesh,2023,288,28,238,6.9,114,3.85,72,11,3,8.2,1,48.9,75.3,17.9,7.6,0
10430,Aligarh_Village_55,Aligarh,Uttar Pradesh,2024,278,18,247,4.0,586,2.2,67,1,0,3.0,1,50.0,58.8,23.4,17.1,0
10430,Aligarh_Village_55,Aligarh,Uttar Pradesh,2025,116,9,271,6.6,541,3.49,71,10,2,1.9,1,97.0,97.8,71.3,5.7,2
10431,Aligarh_Village_56,Aligarh,Uttar Pradesh,2022,100,15,253,12.0,657,1.77,87,6,0,9.3,1,36.2,54.1,37.3,6.6,0
10431,Aligarh_Village_56,Aligarh,Uttar Pradesh,2023,146,28,269,5.6,373,3.32,27,4,3,21.9,0,92.4,69.8,31.4,4.9,0
10431,Aligarh_Village_56,Aligarh,Uttar Pradesh,2024,141,35,349,7.3,717,3.13,38,2,1,4.5,1,73.3,100.0,62.3,12.5,2
10431,Aligarh_Village_56,Aligarh,Uttar Pradesh,2025,288,17,265,3.5,102,2.74,80,3,3,15.5,1,96.5,78.0,60.2,2.0,0
10432,Aligarh_Village_57,Aligarh,Uttar Pradesh,2022,57,20,314,12.1,425,4.06,66,4,0,22.3,0,83.8,89.4,41.0,17.8,0
10432,Aligarh_Village_57,Aligarh,Uttar Pradesh,2023,211,28,334,13.3,352,2.8,33,10,3,21.1,0,71.9,60.6,55.9,8.8,0
10432,Aligarh_Village_57,Aligarh,Uttar Pradesh,2024,84,17,287,9.7,633,3.9,47,7,2,10.3,1,71.4,94.8,45.5,11.0,0
10432,Aligarh_Village_57,Aligarh,Uttar Pradesh,2025,145,28,298,3.6,154,4.32,15,1,0,10.4,1,98.6,79.6,36.1,6.5,0
10433,Aligarh_Village_58,Aligarh,Uttar Pradesh,2022,137,30,345,6.8,547,2.04,29,1,0,11.5,0,60.9,74.5,55.9,2.8,1
10433,Aligarh_Village_58,Aligarh,Uttar Pradesh,2023,127,6,217,8.7,396,2.01,51,3,0,6.4,1,43.7,99.0,59.3,19.3,1
10433,Aligarh_Village_58,Aligarh,Uttar Pradesh,2024,81,20,358,9.9,721,1.82,83,2,1,6.2,0,95.6,97.5,34.4,17.9,1
10433,Aligarh_Village_58,Aligarh,Uttar Pradesh,2025,169,5,250,8.5,472,2.87,31,3,1,3.2,1,58.4,74.2,44.4,7.0,2
10434,Aligarh_Village_59,Aligarh,Uttar Pradesh,2022,95,15,218,14.1,568,3.95,42,3,0,13.2,0,35.2,95.6,51.0,3.8,1
10434,Aligarh_Village_59,Aligarh,Uttar Pradesh,2023,284,39,300,14.0,235,3.97,96,11,1,6.9,1,76.0,57.4,64.6,10.1,0
10434,Aligarh_Village_59,Aligarh,Uttar Pradesh,2024,193,33,344,4.8,345,4.42,55,13,1,10.1,0,62.8,56.3,60.8,11.9,2
10434,Aligarh_Village_59,Aligarh,Uttar Pradesh,2025,245,21,367,4.8,169,4.23,63,1,2,17.5,0,62.3,83.1,30.6,12.3,0
10435,Aligarh_Village_60,Aligarh,Uttar Pradesh,2022,293,32,335,8.3,580,1.57,51,13,1,18.1,1,67.9,87.0,30.4,18.5,0
10435,Aligarh_Village_60,Aligarh,Uttar Pradesh,2023,214,33,287,8.5,629,2.81,60,6,1,16.8,1,36.2,63.1,54.8,14.1,0
10435,Aligarh_Village_60,Aligarh,Uttar Pradesh,2024,231,7,276,9.9,589,1.82,77,8,1,18.2,1,77.9,58.9,45.3,13.1,2
10435,Aligarh_Village_60,Aligarh,Uttar Pradesh,2025,262,14,329,11.4,602,2.06,94,5,0,1.3,0,69.2,98.1,61.8,3.5,0
10436,Aligarh_Village_61,Aligarh,Uttar Pradesh,2022,191,18,227,5.9,797,2.94,65,1,0,20.9,0,59.4,97.3,11.8,11.4,0
10436,Aligarh_Village_61,Aligarh,Uttar Pradesh,2023,272,16,260,12.5,216,2.73,86,11,1,7.4,0,87.0,85.8,26.6,12.0,0
10436,Aligarh_Village_61,Aligarh,Uttar Pradesh,2024,104,34,361,10.1,356,3.48,51,10,2,8.9,0,85.9,100.0,60.0,13.3,0
10436,Aligarh_Village_61,Aligarh,Uttar Pradesh,2025,225,36,364,13.6,706,2.15,22,11,1,6.7,0,70.9,97.5,37.6,4.9,0
10437,Aligarh_Village_62,Aligarh,Uttar Pradesh,2022,259,36,335,11.3,527,3.26,63,7,2,7.1,0,64.7,62.1,58.6,19.3,1
10437,Aligarh_Village_62,Aligarh,Uttar Pradesh,2023,56,36,330,11.6,214,1.85,21,11,3,7.0,1,81.4,57.8,34.3,12.3,1
10437,Aligarh_Village_62,Aligarh,Uttar Pradesh,2024,123,30,290,5.7,593,3.07,97,13,2,21.1,1,60.7,93.8,31.7,9.5,0
10437,Aligarh_Village_62,Aligarh,Uttar Pradesh,2025,56,5,261,11.4,161,3.01,44,10,1,12.5,0,79.3,89.2,37.7,13.9,2
10438,Aligarh_Village_63,Aligarh,Uttar Pradesh,2022,210,6,233,5.3,596,2.17,92,9,2,14.5,0,62.4,89.0,18.8,4.6,2
10438,Aligarh_Village_63,Aligarh,Uttar Pradesh,2023,200,21,234,11.0,735,2.59,18,12,2,18.7,0,63.0,87.0,33.4,9.9,0
10438,Aligarh_Village_63,Aligarh,Uttar Pradesh,2024,134,34,272,4.3,179,1.8,22,7,2,18.3,1,95.1,79.2,51.1,15.0,0
10438,Aligarh_Village_63,Aligarh,Uttar Pradesh,2025,196,11,254,4.5,758,2.92,31,9,3,2.7,1,40.1,100.0,72.2,18.9,0
10439,Aligarh_Village_64,Aligarh,Uttar Pradesh,2022,161,31,293,5.6,584,1.74,49,10,1,19.8,0,54.9,86.2,56.7,10.0,0
10439,Aligarh_Village_64,Aligarh,Uttar Pradesh,2023,174,13,329,4.7,121,4.41,45,9,2,22.1,0,88.8,52.9,46.0,13.3,1
10439,Aligarh_Village_64,Aligarh,Uttar Pradesh,2024,196,26,356,7.1,694,2.02,50,13,1,13.7,1,91.7,88.8,53.6,9.8,2
10439,Aligarh_Village_64,Aligarh,Uttar Pradesh,2025,85,38,354,13.7,423,4.81,16,2,3,12.8,0,83.9,83.6,54.0,11.4,0
10440,Aligarh_Village_65,Aligarh,Uttar Pradesh,2022,78,5,306,8.2,616,2.97,64,8,0,22.4,0,65.5,56.6,26.8,11.1,0
10440,Aligarh_Village_65,Aligarh,Uttar Pradesh,2023,237,13,319,12.1,360,3.19,84,12,1,17.1,1,74.5,73.4,42.7,14.5,1
10440,Aligarh_Village_65,Aligarh,Uttar Pradesh,2024,131,24,300,5.1,228,4.16,88,7,0,21.9,0,51.2,80.2,30.3,13.8,0
10440,Aligarh_Village_65,Aligarh,Uttar Pradesh,2025,51,23,328,8.1,725,4.04,22,12,3,6.2,0,68.3,80.0,44.1,2.1,1
10441,Aligarh_Village_66,Aligarh,Uttar Pradesh,2022,178,8,202,6.4,383,2.21,29,7,3,21.9,0,62.2,70.9,20.0,3.5,0
10441,Aligarh_Village_66,Aligarh,Uttar Pradesh,2023,96,13,260,6.1,146,1.73,67,2,0,15.7,1,36.8,82.8,58.0,15.7,2
10441,Aligarh_Village_66,Aligarh,Uttar Pradesh,2024,246,26,255,4.7,287,4.14,32,1,1,9.3,0,88.0,86.6,30.2,4.9,0
10441,Aligarh_Village_66,Aligarh,Uttar Pradesh,2025,197,22,382,7.8,118,2.34,62,4,0,18.2,1,66.4,91.0,65.3,15.9,0
10442,Aligarh_Village_67,Aligarh,Uttar Pradesh,2022,60,16,207,5.3,698,3.3,46,7,3,24.9,0,83.9,86.5,13.3,16.7,0
10442,Aligarh_Village_67,Aligarh,Uttar Pradesh,2023,283,13,269,13.7,753,4.48,29,6,3,4.7,1,56.4,92.5,49.0,18.8,0
10442,Aligarh_Village_67,Aligarh,Uttar Pradesh,2024,179,10,320,8.4,107,3.45,28,10,1,20.5,0,60.5,82.6,60.3,16.7,0
10442,Aligarh_Village_67,Aligarh,Uttar Pradesh,2025,244,23,382,12.1,136,2.81,27,2,1,4.6,1,53.7,61.0,33.0,11.6,0
10443,Aligarh_Village_68,Aligarh,Uttar Pradesh,2022,264,11,313,14.8,697,2.04,77,7,2,9.1,1,68.7,67.5,48.6,5.8,0
10443,Aligarh_Village_68,Aligarh,Uttar Pradesh,2023,168,20,293,11.2,171,1.73,70,10,0,4.3,0,65.9,52.7,45.3,4.3,0
10443,Aligarh_Village_68,Aligarh,Uttar Pradesh,2024,189,9,330,13.2,480,3.67,81,11,1,20.4,0,90.8,83.6,56.3,17.7,2
10443,Aligarh_Village_68,Aligarh,Uttar Pradesh,2025,69,20,330,4.7,365,3.62,55,9,1,15.7,1,64.8,100.0,64.2,9.0,0
10444,Aligarh_Village_69,Aligarh,Uttar Pradesh,2022,54,5,244,13.2,166,2.89,57,2,0,6.1,1,68.9,89.7,18.2,2.9,0
10444,Aligarh_Village_69,Aligarh,Uttar Pradesh,2023,86,23,264,6.9,752,2.23,29,10,3,16.2,0,75.5,75.8,55.9,8.3,0
10444,Aligarh_Village_69,Aligarh,Uttar Pradesh,2024,215,21,293,8.7,163,2.51,81,11,0,4.4,0,55.2,89.0,61.1,17.6,0
10444,Aligarh_Village_69,Aligarh,Uttar Pradesh,2025,271,30,339,10.1,129,4.83,78,5,0,15.5,1,91.8,93.1,60.3,12.1,0
10445,Aligarh_Village_70,Aligarh,Uttar Pradesh,2022,186,26,201,14.0,656,1.56,43,11,3,13.2,0,52.9,78.6,35.2,13.5,2
10445,Aligarh_Village_70,Aligarh,Uttar Pradesh,2023,275,12,309,13.7,745,2.74,16,2,0,4.5,0,71.2,95.0,58.5,6.6,1
10445,Aligarh_Village_70,Aligarh,Uttar Pradesh,2024,102,37,291,4.7,115,1.92,59,1,1,18.6,1,73.0,70.4,66.0,2.4,0
10445,Aligarh_Village_70,Aligarh,Uttar Pradesh,2025,221,6,386,7.1,377,2.52,62,11,0,11.9,1,64.3,89.8,44.7,18.5,1
10446,Aligarh_Village_71,Aligarh,Uttar Pradesh,2022,148,34,273,12.8,376,4.3,95,7,1,20.5,0,41.0,53.1,36.6,3.3,0
10446,Aligarh_Village_71,Aligarh,Uttar Pradesh,2023,293,24,314,11.5,320,2.1,82,2,3,17.0,0,68.5,59.1,38.5,20.0,0
10446,Aligarh_Village_71,Aligarh,Uttar Pradesh,2024,299,22,340,4.0,292,3.6,20,6,0,10.7,1,58.5,100.0,43.3,17.6,1
10446,Aligarh_Village_71,Aligarh,Uttar Pradesh,2025,135,14,348,8.0,769,2.99,85,7,2,14.5,0,61.7,83.6,69.4,4.1,2
10447,Aligarh_Village_72,Aligarh,Uttar Pradesh,2022,157,28,214,13.2,123,3.4,17,1,0,5.3,0,59.6,86.2,43.2,20.0,0
10447,Aligarh_Village_72,Aligarh,Uttar Pradesh,2023,73,8,228,11.8,240,4.21,41,11,0,10.3,0,73.6,94.2,39.7,16.5,0
10447,Aligarh_Village_72,Aligarh,Uttar Pradesh,2024,130,8,256,8.0,125,2.66,72,12,1,17.6,1,79.8,99.8,61.4,17.3,0
10447,Aligarh_Village_72,Aligarh,Uttar Pradesh,2025,251,17,329,11.0,197,2.19,64,9,1,15.8,1,64.6,61.8,75.2,16.6,0
10448,Aligarh_Village_73,Aligarh,Uttar Pradesh,2022,207,29,208,10.3,375,2.11,68,6,2,22.7,0,37.2,83.7,30.4,18.7,0
10448,Aligarh_Village_73,Aligarh,Uttar Pradesh,2023,169,17,234,13.7,672,2.97,72,2,2,15.7,0,80.5,82.7,22.8,15.6,0
10448,Aligarh_Village_73,Aligarh,Uttar Pradesh,2024,108,22,308,9.9,342,3.35,26,1,3,20.8,1,76.2,83.8,68.0,11.5,0
10448,Aligarh_Village_73,Aligarh,Uttar Pradesh,2025,287,28,301,7.5,532,4.78,35,1,3,11.7,0,87.0,64.5,75.9,2.0,0
10449,Aligarh_Village_74,Aligarh,Uttar Pradesh,2022,264,6,343,13.6,108,1.55,60,2,0,15.0,1,49.0,87.1,30.5,7.0,2
10449,Aligarh_Village_74,Aligarh,Uttar Pradesh,2023,177,37,314,4.6,371,3.92,42,12,1,7.4,1,87.5,67.6,48.4,12.8,0
10449,Aligarh_Village_74,Aligarh,Uttar Pradesh,2024,273,23,304,13.2,131,2.02,35,9,0,17.6,1,51.8,65.7,26.5,7.6,1
10449,Aligarh_Village_74,Aligarh,Uttar Pradesh,2025,258,13,380,10.6,704,2.18,31,2,1,14.3,1,56.4,91.4,30.3,9.4,1
10450,Aligarh_Village_75,Aligarh,Uttar Pradesh,2022,163,32,266,14.4,578,3.46,76,1,3,14.2,0,62.2,60.3,14.7,3.9,1
10450,Aligarh_Village_75,Aligarh,Uttar Pradesh,2023,164,39,233,6.7,227,4.38,87,13,1,5.2,1,92.8,76.4,54.7,19.6,0
10450,Aligarh_Village_75,Aligarh,Uttar Pradesh,2024,258,14,334,11.0,116,2.66,91,4,1,4.5,1,48.1,70.2,45.0,4.1,1
10450,Aligarh_Village_75,Aligarh,Uttar Pradesh,2025,63,5,255,11.8,652,2.76,72,14,3,2.8,1,89.3,97.0,60.8,3.3,2
10451,Aligarh_Village_76,Aligarh,Uttar Pradesh,2022,58,25,250,11.9,572,3.35,26,13,3,12.5,0,30.1,95.8,37.7,12.5,2
10451,Aligarh_Village_76,Aligarh,Uttar Pradesh,2023,89,13,340,6.3,400,3.98,50,9,1,6.7,1,47.3,92.1,25.7,13.2,0
10451,Aligarh_Village_76,Aligarh,Uttar Pradesh,2024,243,19,309,6.6,141,4.41,85,12,2,19.2,0,56.8,74.1,62.7,11.4,0
10451,Aligarh_Village_76,Aligarh,Uttar Pradesh,2025,286,39,298,9.3,151,2.7,48,8,1,18.5,1,77.9,65.3,38.7,8.4,2
10452,Aligarh_Village_77,Aligarh,Uttar Pradesh,2022,74,9,216,9.2,287,3.72,42,7,3,22.1,0,36.8,83.5,19.1,18.6,0
10452,Aligarh_Village_77,Aligarh,Uttar Pradesh,2023,152,26,238,11.8,250,2.57,41,8,2,15.7,0,40.7,95.9,46.9,8.2,0
10452,Aligarh_Village_77,Aligarh,Uttar Pradesh,2024,250,27,374,7.7,343,3.43,30,2,2,13.9,0,44.8,74.3,65.5,7.6,2
10452,Aligarh_Village_77,Aligarh,Uttar Pradesh,2025,295,11,292,12.3,590,2.52,62,5,0,18.3,0,78.8,59.5,71.3,19.0,2
10453,Aligarh_Village_78,Aligarh,Uttar Pradesh,2022,71,27,283,9.0,226,1.94,73,12,3,13.1,1,36.9,56.0,31.9,17.9,2
10453,Aligarh_Village_78,Aligarh,Uttar Pradesh,2023,284,29,221,4.5,508,4.46,87,12,0,4.7,1,56.9,70.9,50.3,10.6,2
10453,Aligarh_Village_78,Aligarh,Uttar Pradesh,2024,287,31,371,3.9,711,3.44,75,7,3,11.4,1,45.4,79.0,63.3,6.7,0
10453,Aligarh_Village_78,Aligarh,Uttar Pradesh,2025,53,10,255,10.1,443,1.96,58,1,2,11.6,1,61.9,71.4,38.8,4.3,1
10454,Aligarh_Village_79,Aligarh,Uttar Pradesh,2022,203,38,211,10.2,690,3.88,80,6,2,16.0,0,72.8,73.4,29.7,16.4,0
10454,Aligarh_Village_79,Aligarh,Uttar Pradesh,2023,235,13,324,9.8,794,3.72,88,7,3,6.7,1,49.7,98.5,47.7,15.1,0
10454,Aligarh_Village_79,Aligarh,Uttar Pradesh,2024,78,37,362,12.0,197,2.78,40,8,2,17.7,0,73.1,58.7,64.0,3.9,0
10454,Aligarh_Village_79,Aligarh,Uttar Pradesh,2025,158,10,377,7.2,167,3.34,50,5,3,15.1,1,53.9,96.1,44.8,15.3,0
10455,Aligarh_Village_80,Aligarh,Uttar Pradesh,2022,147,35,327,15.0,127,2.85,81,14,1,9.6,0,74.3,71.9,41.1,18.2,0
10455,Aligarh_Village_80,Aligarh,Uttar Pradesh,2023,264,38,362,14.0,128,2.47,80,8,3,14.5,1,79.6,83.9,18.9,3.0,0
10455,Aligarh_Village_80,Aligarh,Uttar Pradesh,2024,86,33,283,3.8,733,4.74,45,10,3,17.8,1,54.6,100.0,68.6,9.4,1
10455,Aligarh_Village_80,Aligarh,Uttar Pradesh,2025,124,18,299,12.7,311,3.58,83,11,1,0.7,0,40.4,79.6,72.8,9.4,1
10456,Aligarh_Village_81,Aligarh,Uttar Pradesh,2022,119,19,278,11.6,787,4.19,48,1,2,10.5,0,37.7,54.6,56.1,16.6,1
10456,Aligarh_Village_81,Aligarh,Uttar Pradesh,2023,195,12,304,9.4,716,3.41,50,14,2,12.9,1,62.5,92.2,64.4,4.1,2
10456,Aligarh_Village_81,Aligarh,Uttar Pradesh,2024,177,30,326,9.8,579,3.87,50,4,2,18.9,0,58.9,67.7,64.3,4.7,0
10456,Aligarh_Village_81,Aligarh,Uttar Pradesh,2025,134,25,371,12.1,171,2.04,14,13,0,16.5,1,59.7,100.0,38.5,8.9,0
10457,Aligarh_Village_82,Aligarh,Uttar Pradesh,2022,91,32,229,14.5,590,3.04,94,11,0,8.0,0,64.8,53.9,39.1,17.3,0
10457,Aligarh_Village_82,Aligarh,Uttar Pradesh,2023,149,8,238,10.0,209,3.81,15,6,3,12.8,0,42.7,63.4,25.0,19.8,2
10457,Aligarh_Village_82,Aligarh,Uttar Pradesh,2024,90,20,360,5.6,212,2.17,71,4,3,8.1,0,63.4,100.0,23.0,11.8,1
10457,Aligarh_Village_82,Aligarh,Uttar Pradesh,2025,215,26,366,10.0,496,3.98,25,13,3,8.5,0,51.2,99.8,35.2,4.8,0
10458,Aligarh_Village_83,Aligarh,Uttar Pradesh,2022,83,16,299,5.3,331,1.75,89,5,1,15.8,0,88.9,60.5,52.1,18.3,1
10458,Aligarh_Village_83,Aligarh,Uttar Pradesh,2023,66,20,285,10.8,142,4.07,97,11,1,13.5,0,35.9,89.8,53.2,4.9,1
10458,Aligarh_Village_83,Aligarh,Uttar Pradesh,2024,214,33,379,12.2,364,4.73,28,12,0,4.8,0,36.9,59.1,60.0,8.6,0
10458,Aligarh_Village_83,Aligarh,Uttar Pradesh,2025,202,22,258,7.0,145,3.83,92,11,1,2.9,1,72.9,65.1,48.3,15.3,1
10459,Aligarh_Village_84,Aligarh,Uttar Pradesh,2022,279,14,247,5.2,669,1.73,46,2,3,7.6,1,33.8,58.7,11.3,3.1,0
10459,Aligarh_Village_84,Aligarh,Uttar Pradesh,2023,171,22,243,11.4,324,3.41,73,7,1,20.3,1,81.7,54.6,31.9,10.7,1
10459,Aligarh_Village_84,Aligarh,Uttar Pradesh,2024,125,5,279,7.3,751,4.02,68,9,3,2.4,1,85.2,78.3,44.8,9.3,1
10459,Aligarh_Village_84,Aligarh,Uttar Pradesh,2025,136,25,382,5.9,200,4.75,78,7,2,4.5,1,64.9,76.3,45.9,19.0,0
10460,Aligarh_Village_85,Aligarh,Uttar Pradesh,2022,166,5,226,11.7,380,1.64,82,1,2,24.1,0,80.3,78.3,35.1,11.8,1
10460,Aligarh_Village_85,Aligarh,Uttar Pradesh,2023,155,19,293,14.3,337,3.98,94,2,0,4.8,0,77.4,85.6,46.6,18.0,2
10460,Aligarh_Village_85,Aligarh,Uttar Pradesh,2024,135,8,325,11.5,700,2.2,16,12,3,2.7,0,44.1,83.6,27.9,3.6,1
10460,Aligarh_Village_85,Aligarh,Uttar Pradesh,2025,262,24,381,8.5,345,4.32,51,11,2,8.2,0,90.6,70.9,73.4,12.0,1
10461,Aligarh_Village_86,Aligarh,Uttar Pradesh,2022,76,14,270,10.8,790,4.17,34,8,3,8.0,0,82.5,54.0,38.0,14.5,0
10461,Aligarh_Village_86,Aligarh,Uttar Pradesh,2023,106,27,294,5.6,198,4.23,65,1,1,14.8,0,52.4,87.6,58.8,4.7,2
10461,Aligarh_Village_86,Aligarh,Uttar Pradesh,2024,80,38,310,12.2,299,3.76,56,2,2,8.8,0,82.5,69.8,45.7,17.3,2
10461,Aligarh_Village_86,Aligarh,Uttar Pradesh,2025,183,37,331,9.6,355,3.45,94,5,1,4.7,0,92.8,69.4,64.6,17.8,0
10462,Aligarh_Village_87,Aligarh,Uttar Pradesh,2022,268,38,207,14.6,536,4.12,86,14,3,25.0,0,74.7,83.1,54.8,14.2,1
10462,Aligarh_Village_87,Aligarh,Uttar Pradesh,2023,217,14,216,14.4,593,3.21,59,6,0,10.3,0,38.6,73.7,46.1,11.4,0
10462,Aligarh_Village_87,Aligarh,Uttar Pradesh,2024,147,24,352,7.4,535,2.37,94,1,2,14.8,0,41.7,64.8,42.4,14.5,0
10462,Aligarh_Village_87,Aligarh,Uttar Pradesh,2025,61,5,365,13.7,123,4.78,83,1,0,18.0,0,97.9,94.3,56.8,7.1,0
10463,Aligarh_Village_88,Aligarh,Uttar Pradesh,2022,286,17,295,14.5,462,2.62,97,2,2,23.4,0,62.5,88.7,18.3,4.0,0
10463,Aligarh_Village_88,Aligarh,Uttar Pradesh,2023,298,5,307,10.8,369,3.52,42,3,2,11.7,1,71.7,99.8,51.1,11.9,0
10463,Aligarh_Village_88,Aligarh,Uttar Pradesh,2024,102,9,232,7.2,327,2.4,35,9,2,21.5,1,90.7,77.5,23.9,10.7,0
10463,Aligarh_Village_88,Aligarh,Uttar Pradesh,2025,248,20,380,11.2,227,2.28,26,3,0,15.0,0,39.4,59.3,50.6,9.7,0
10464,Aligarh_Village_89,Aligarh,Uttar Pradesh,2022,187,19,201,7.3,642,3.15,30,8,2,16.7,1,55.6,74.8,37.3,5.4,0
10464,Aligarh_Village_89,Aligarh,Uttar Pradesh,2023,222,32,329,10.7,157,3.31,11,6,1,17.4,0,67.0,53.6,36.1,5.4,0
10464,Aligarh_Village_89,Aligarh,Uttar Pradesh,2024,194,35,278,4.0,424,2.91,88,10,3,9.2,1,36.1,100.0,46.1,19.7,0
10464,Aligarh_Village_89,Aligarh,Uttar Pradesh,2025,203,27,345,9.9,758,2.89,53,5,2,9.0,1,76.5,65.9,36.8,18.7,0
10465,Aligarh_Village_90,Aligarh,Uttar Pradesh,2022,262,21,347,14.5,205,2.62,75,9,2,16.7,1,81.1,94.4,13.9,6.6,0
