Village_ID,Year,Electrification_Pct,Internet_Penetration_Pct,Paved_Roads_KM,Bank_Branches
10727,2023,53.0,33.2,17.3,2
10727,2024,100.0,68.8,13.6,1
10727,2025,100.0,34.1,18.3,0
10728,2022,55.6,39.5,16.3,2
10728,2023,70.0,24.5,15.0,2
10728,2024,100.0,66.0,15.4,0
10728,2025,63.5,64.2,12.2,0
10729,2022,91.9,53.8,17.3,2
10729,2023,62.2,50.6,10.4,0
10729,2024,58.3,55.6,3.2,0
10729,2025,64.3,54.4,15.5,0
10730,2022,84.1,37.3,15.3,0
10730,2023,59.1,55.1,4.4,1
10730,2024,55.2,50.6,6.5,2
10730,2025,94.7,49.6,6.4,0
10731,2022,81.5,45.4,12.7,0
10731,2023,94.7,64.2,12.0,1
10731,2024,82.7,67.5,4.1,2
10731,2025,59.7,44.3,9.9,1
10732,2022,51.0,29.3,2.4,0
10732,2023,90.2,63.9,4.8,1
10732,2024,97.7,33.6,3.2,0
10732,2025,95.9,34.4,10.9,0
10733,2022,68.0,33.8,3.1,2
10733,2023,84.3,38.3,19.1,0
10733,2024,58.7,49.4,13.3,2
10733,2025,92.0,29.6,15.9,2
10734,2022,62.0,20.3,9.4,2
10734,2023,97.3,56.1,19.1,0
10734,2024,71.2,40.0,15.9,0
10734,2025,73.8,73.8,7.6,2
10735,2022,63.7,38.4,4.2,0
10735,2023,82.9,17.1,10.3,0
10735,2024,59.6,70.9,11.9,0
10735,2025,60.1,43.9,11.6,0
10736,2022,83.4,28.4,18.9,0
10736,2023,97.9,61.5,14.5,0
10736,2024,90.7,65.9,10.4,0
10736,2025,69.5,62.3,14.8,1
10737,2022,67.4,10.5,8.3,2
10737,2023,62.3,16.2,16.4,0
10737,2024,87.8,30.9,17.9,0
10737,2025,68.9,66.1,19.0,1
10738,2022,77.4,51.7,2.6,2
10738,2023,92.8,27.2,7.2,0
10738,2024,79.8,25.9,5.0,0
10738,2025,86.0,49.3,14.0,2
10739,2022,96.5,56.4,6.6,0
10739,2023,67.8,42.2,10.3,2
10739,2024,93.3,58.6,16.1,0
10739,2025,90.5,63.4,17.3,1
10740,2022,55.4,52.7,12.9,0
10740,2023,100.0,65.2,10.1,0
10740,2024,88.1,71.0,3.1,1
10740,2025,58.2,55.0,15.3,0
10741,2022,84.7,26.7,14.8,1
10741,2023,58.9,55.4,6.2,0
10741,2024,69.1,57.1,15.1,2
10741,2025,74.2,67.2,6.2,1
10742,2022,64.9,25.0,14.2,0
10742,2023,88.2,45.2,4.7,1
10742,2024,91.2,31.3,18.4,0
10742,2025,82.9,39.0,9.2,0
10743,2022,77.2,28.5,12.9,0
10743,2023,67.6,51.5,5.7,0
10743,2024,56.1,37.2,17.3,0
10743,2025,74.4,44.4,19.4,0
10744,2022,50.5,50.0,7.5,0
10744,2023,94.0,61.7,5.7,0
10744,2024,85.8,64.0,11.7,0
10744,2025,100.0,37.2,19.2,0
10745,2022,58.8,32.9,15.7,0
10745,2023,84.1,51.2,19.7,0
10745,2024,64.0,57.6,17.8,1
10745,2025,88.2,47.8,14.4,0
10746,2022,73.6,31.0,5.3,0
10746,2023,84.4,44.9,17.8,0
10746,2024,89.8,55.9,12.9,2
10746,2025,82.6,31.7,10.1,1
10747,2022,73.7,42.2,11.0,2
10747,2023,55.8,41.6,19.4,0
10747,2024,72.5,23.9,2.2,0
10747,2025,72.0,31.0,15.5,0
10748,2022,80.0,20.0,15.7,2
10748,2023,65.7,33.8,3.7,0
10748,2024,66.2,60.0,19.4,0
10748,2025,98.2,43.7,10.9,1
10749,2022,89.8,48.2,14.9,0
10749,2023,68.3,40.9,9.7,0
10749,2024,59.1,32.5,7.7,2
10749,2025,81.4,66.8,12.3,0
10750,2022,71.7,46.1,18.1,0
10750,2023,94.3,17.8,13.5,1
10750,2024,81.3,58.7,13.8,0
10750,2025,100.0,61.4,7.7,1
10751,2022,73.2,28.8,6.2,2
10751,2023,84.5,47.5,13.3,0
10751,2024,78.0,29.6,4.6,0
10751,2025,72.9,57.4,10.0,1
10752,2022,51.3,18.6,6.5,0
10752,2023,90.6,21.6,14.7,1
10752,2024,98.4,32.0,11.6,0
10752,2025,92.7,34.1,3.8,1
10753,2022,63.1,16.2,12.1,2
10753,2023,91.7,60.2,12.8,1
10753,2024,84.4,67.0,7.2,0
10753,2025,90.3,64.7,8.0,1
10754,2022,53.2,49.1,17.7,0
10754,2023,80.4,34.0,4.0,0
10754,2024,81.9,49.2,19.4,2
10754,2025,89.3,68.7,5.8,2
10755,2022,87.0,34.5,6.4,0
10755,2023,71.9,52.8,9.0,0
10755,2024,62.4,43.2,19.1,0
10755,2025,100.0,45.3,18.1,0
10756,2022,87.3,52.3,15.4,1
10756,2023,78.4,32.6,16.3,0
10756,2024,72.0,45.8,11.4,0
10756,2025,100.0,33.4,18.3,2
10757,2022,54.5,35.5,4.3,2
10757,2023,97.4,46.3,11.8,0
10757,2024,74.4,41.5,16.8,0
10757,2025,62.1,60.3,12.3,2
10758,2022,68.2,32.1,16.7,0
10758,2023,88.5,37.3,5.0,1
10758,2024,75.4,43.1,2.7,2
10758,2025,81.2,71.0,12.1,0
10759,2022,89.5,46.4,14.5,1
10759,2023,82.0,38.8,12.0,0
10759,2024,87.1,53.9,8.5,0
10759,2025,64.9,69.2,15.0,0
10760,2022,62.1,32.8,18.7,1
10760,2023,72.2,58.2,12.3,0
10760,2024,60.3,30.9,5.1,2
10760,2025,70.9,57.6,11.4,0
10761,2022,90.0,28.0,15.5,0
10761,2023,53.6,21.0,5.6,0
10761,2024,57.4,66.6,10.0,0
10761,2025,90.5,52.5,14.0,2
10762,2022,68.5,37.0,3.4,0
10762,2023,89.6,41.9,5.7,1
10762,2024,99.7,49.1,15.0,0
10762,2025,70.3,57.3,7.6,2
10763,2022,51.8,53.6,3.7,2
10763,2023,74.4,63.4,15.4,0
10763,2024,100.0,53.0,5.8,1
10763,2025,83.7,46.8,3.8,0
10764,2022,68.1,35.8,13.2,0
10764,2023,79.0,51.1,18.4,0
10764,2024,62.9,48.5,10.6,0
10764,2025,93.6,41.0,6.0,0
10765,2022,82.7,40.3,12.5,0
10765,2023,87.3,60.4,13.4,0
10765,2024,69.5,27.3,18.9,0
10765,2025,96.5,31.5,19.4,0
10766,2022,92.9,58.8,8.2,0
10766,2023,98.4,56.2,15.2,2
10766,2024,85.7,42.6,17.5,0
10766,2025,74.2,29.4,13.5,0
10767,2022,68.6,56.7,17.3,0
10767,2023,79.7,55.7,11.4,1
10767,2024,82.6,52.4,12.8,0
10767,2025,95.5,67.6,3.8,0
10768,2022,54.1,41.4,8.9,2
10768,2023,79.7,49.7,2.2,0
10768,2024,71.7,67.2,15.4,0
10768,2025,97.5,48.3,9.2,2
10769,2022,66.9,36.4,18.2,2
10769,2023,75.0,55.1,3.9,0
10769,2024,65.9,35.5,2.4,0
10769,2025,71.7,58.1,8.8,0
10770,2022,76.7,27.5,19.5,2
10770,2023,72.9,18.5,19.5,0
10770,2024,64.7,29.7,14.2,0
10770,2025,80.2,33.7,6.6,0
10771,2022,57.9,37.4,10.6,1
10771,2023,94.8,22.0,19.6,0
10771,2024,99.4,49.1,16.4,1
10771,2025,68.4,64.7,14.0,0
10772,2022,52.5,41.6,18.7,0
10772,2023,97.0,53.5,14.5,2
10772,2024,70.0,46.6,7.3,2
10772,2025,66.5,64.9,12.1,2
10773,2022,94.1,49.6,6.8,1
10773,2023,94.9,28.5,12.2,0
10773,2024,57.6,64.8,19.3,0
10773,2025,67.5,74.8,11.1,2
10774,2022,89.0,46.6,11.1,0
10774,2023,65.3,64.6,7.1,1
10774,2024,87.1,25.2,6.1,1
10774,2025,59.4,35.5,4.0,2
10775,2022,90.4,55.1,13.9,2
10775,2023,72.8,17.5,12.2,2
10775,2024,77.6,51.4,11.3,0
10775,2025,96.3,41.4,18.9,1
10776,2022,71.8,32.8,13.6,2
10776,2023,57.5,35.3,8.5,0
10776,2024,79.2,31.4,6.6,0
10776,2025,79.4,57.3,10.6,2
10777,2022,71.6,20.1,7.8,1
10777,2023,61.8,36.4,8.1,1
10777,2024,62.9,60.5,14.4,0
10777,2025,94.8,61.5,7.2,2
10778,2022,79.7,42.5,2.3,1
10778,2023,52.8,41.0,8.3,0
10778,2024,95.1,31.4,18.8,1
10778,2025,63.3,50.3,13.9,0
10779,2022,85.4,33.5,11.3,0
10779,2023,57.1,26.1,9.9,0
10779,2024,100.0,52.1,17.2,0
10779,2025,100.0,53.7,4.2,0
10780,2022,58.8,26.4,7.6,0
10780,2023,52.9,26.4,12.2,0
10780,2024,57.9,29.1,14.0,2
10780,2025,96.3,72.0,7.7,0
10781,2022,53.7,57.0,16.5,0
10781,2023,89.9,56.9,7.8,2
10781,2024,94.4,51.7,2.6,0
10781,2025,72.2,76.1,11.2,2
10782,2022,85.3,33.4,19.9,1
10782,2023,91.9,18.2,8.0,0
10782,2024,92.5,40.7,7.7,0
10782,2025,66.7,37.0,10.8,1
10783,2022,71.6,44.6,5.2,2
10783,2023,55.8,30.8,12.8,1
10783,2024,80.2,45.5,9.6,0
10783,2025,78.7,74.7,9.3,0
10784,2022,93.3,59.6,14.6,0
10784,2023,53.4,42.7,5.3,1
10784,2024,80.5,35.8,20.0,0
10784,2025,92.7,50.0,11.9,0
10785,2022,72.3,53.8,5.2,2
10785,2023,63.9,27.9,3.5,0
10785,2024,84.3,25.1,15.6,2
10785,2025,100.0,68.9,6.2,1
10786,2022,52.0,36.5,15.3,0
10786,2023,61.9,60.8,15.0,0
10786,2024,78.5,56.3,19.9,0
10786,2025,86.2,29.8,3.6,0
10787,2022,80.0,49.4,11.9,0
10787,2023,55.4,25.5,14.5,0
10787,2024,60.9,28.3,5.5,0
10787,2025,100.0,56.1,16.0,0
10788,2022,53.6,32.0,11.3,1
10788,2023,72.6,31.1,8.7,0
10788,2024,82.7,51.4,8.5,0
10788,2025,72.6,65.2,8.6,1
10789,2022,62.3,34.7,15.9,0
10789,2023,66.4,55.4,19.3,1
10789,2024,68.6,42.9,13.8,2
10789,2025,75.7,52.9,6.0,0
10790,2022,55.6,37.2,4.2,1
10790,2023,93.5,31.8,3.5,0
10790,2024,91.5,40.2,12.2,1
10790,2025,59.1,53.6,18.0,0
10791,2022,86.5,54.2,9.4,0
10791,2023,92.2,43.5,4.7,2
10791,2024,99.3,27.4,10.0,0
10791,2025,86.9,64.5,16.3,1
10792,2022,90.9,35.8,16.0,2
10792,2023,88.9,36.0,9.1,1
10792,2024,56.2,56.6,10.7,0
10792,2025,96.4,36.3,13.4,2
10793,2022,77.9,49.3,11.2,0
10793,2023,83.7,51.8,6.4,1
10793,2024,97.5,31.3,15.9,0
10793,2025,58.0,70.3,9.9,0
10794,2022,55.2,19.6,8.2,2
10794,2023,80.0,49.9,7.1,0
10794,2024,74.7,40.4,17.8,2
10794,2025,77.6,65.8,7.4,2
10795,2022,65.0,12.9,14.6,0
10795,2023,91.8,28.5,7.4,0
10795,2024,60.0,45.5,6.5,2
10795,2025,83.1,63.7,9.5,0
10796,2022,72.0,40.8,19.0,0
10796,2023,79.0,63.7,16.9,0
10796,2024,57.4,50.0,7.0,0
10796,2025,89.8,43.1,8.5,0
10797,2022,50.6,31.7,12.9,2
10797,2023,77.8,19.8,9.7,0
10797,2024,67.7,27.8,17.7,0
10797,2025,72.5,53.9,11.9,0
10798,2022,85.4,58.8,17.5,1
10798,2023,99.8,28.2,6.6,0
10798,2024,77.8,60.9,14.3,2
10798,2025,89.6,46.3,9.4,1
10799,2022,61.9,11.6,3.9,0
10799,2023,79.1,24.2,8.9,0
10799,2024,59.8,53.1,8.1,0
10799,2025,98.3,39.5,7.8,2
10800,2022,71.9,52.6,13.3,1
10800,2023,69.9,34.3,9.3,0
10800,2024,79.6,33.3,4.0,0
10800,2025,100.0,66.9,5.8,1
10801,2022,87.3,17.9,11.1,0
10801,2023,59.8,63.6,11.3,2
10801,2024,91.9,33.9,2.7,2
10801,2025,76.4,68.8,5.2,0
10802,2022,69.0,35.8,13.8,2
10802,2023,88.9,53.0,8.4,2
10802,2024,77.1,28.9,8.0,0
10802,2025,61.0,38.4,2.8,2
10803,2022,61.8,19.9,9.0,0
10803,2023,95.4,22.7,3.1,2
10803,2024,83.4,35.2,7.1,0
10803,2025,98.9,70.0,4.0,0
10804,2022,64.6,47.4,17.1,0
10804,2023,85.6,31.3,5.6,1
10804,2024,92.7,40.3,4.3,0
10804,2025,66.3,64.7,17.3,0
10805,2022,51.1,51.2,13.2,2
10805,2023,83.0,37.2,19.1,0
10805,2024,82.7,59.0,13.3,0
10805,2025,59.4,56.5,14.2,2
10806,2022,69.7,59.6,8.5,0
10806,2023,79.5,50.5,15.4,0
10806,2024,65.2,58.9,12.5,1
10806,2025,62.1,70.1,4.9,1
10807,2022,88.5,17.1,4.8,0
10807,2023,96.9,34.4,13.6,0
10807,2024,76.5,46.6,6.9,0
10807,2025,63.9,35.6,11.8,0
10808,2022,70.2,28.1,5.5,2
10808,2023,65.9,50.3,9.5,0
10808,2024,78.5,34.5,17.5,0
10808,2025,57.9,52.1,14.4,0
10809,2022,91.6,16.8,10.8,1
10809,2023,55.3,21.7,10.8,0
10809,2024,75.6,40.4,9.0,0
10809,2025,89.2,64.3,13.7,0
10810,2022,81.3,36.3,5.4,0
10810,2023,66.8,47.4,8.1,2
10810,2024,79.0,42.2,14.2,1
10810,2025,81.4,57.3,15.0,0
10811,2022,56.3,34.2,17.9,0
10811,2023,70.4,35.9,7.5,1
10811,2024,60.7,23.2,17.3,0
10811,2025,60.2,70.3,16.8,0
10812,2022,52.7,57.6,2.2,0
10812,2023,73.4,42.5,14.1,1
10812,2024,90.0,44.3,15.8,2
10812,2025,100.0,66.2,2.1,0
10813,2022,77.4,10.6,10.9,2
10813,2023,66.9,22.9,19.2,2
10813,2024,64.9,35.9,19.2,0
10813,2025,90.9,32.2,15.3,0
10814,2022,52.5,12.3,17.0,0
10814,2023,65.1,62.9,7.5,0
10814,2024,88.1,31.2,10.3,0
10814,2025,78.9,57.6,19.9,0
10815,2022,74.0,36.9,16.5,0
10815,2023,99.3,30.3,2.8,0
10815,2024,74.4,54.4,3.0,1
10815,2025,86.1,44.3,12.4,0
10816,2022,97.9,32.9,8.7,0
10816,2023,85.4,35.0,6.2,2
10816,2024,79.7,67.5,7.8,2
10816,2025,73.0,74.5,19.3,0
10817,2022,96.9,28.7,7.8,0
10817,2023,66.6,28.3,8.5,0
10817,2024,60.6,58.8,10.1,2
10817,2025,100.0,43.8,4.9,0
10818,2022,65.3,34.0,9.0,2
10818,2023,80.8,43.2,13.6,0
10818,2024,86.0,71.3,6.7,0
10818,2025,70.0,47.1,13.2,0
10819,2022,70.3,30.5,6.4,0
10819,2023,60.0,19.4,16.2,0
10819,2024,97.5,55.1,18.9,0
10819,2025,85.6,37.6,10.0,0
10820,2022,92.7,40.7,19.3,0
10820,2023,64.8,28.1,14.0,0
10820,2024,85.4,69.2,14.8,0
10820,2025,68.0,32.0,11.2,0
10821,2022,63.9,56.5,6.1,0
10821,2023,69.8,43.5,18.9,0
10821,2024,81.4,68.9,19.5,0
10821,2025,84.2,52.7,17.2,1
10822,2022,59.6,12.3,10.3,0
10822,2023,54.7,25.9,5.1,0
10822,2024,92.1,39.6,3.6,2
10822,2025,82.8,74.9,11.1,1
10823,2022,65.0,48.0,7.5,0
10823,2023,55.0,46.1,17.4,0
10823,2024,60.0,44.0,11.8,0
10823,2025,77.8,50.3,18.6,2
10824,2022,73.2,42.6,15.1,0
10824,2023,70.6,52.0,10.1,0
10824,2024,82.2,45.9,15.4,0
10824,2025,96.6,67.9,19.4,0
10825,2022,82.5,36.2,12.1,0
10825,2023,94.1,41.7,7.7,0
10825,2024,84.6,54.4,8.7,0
10825,2025,62.5,67.7,13.2,2
10826,2022,57.2,39.9,19.5,0
10826,2023,71.2,62.1,10.5,1
10826,2024,68.6,65.8,14.8,0
10826,2025,88.8,66.5,5.2,0
10827,2022,80.0,33.1,13.2,0
10827,2023,74.7,46.6,15.2,0
10827,2024,85.9,47.3,9.6,1
10827,2025,100.0,28.3,13.5,2
10828,2022,73.6,43.1,6.1,0
10828,2023,69.2,61.8,10.3,1
10828,2024,77.9,47.9,16.9,1
10828,2025,64.5,36.5,5.6,1
10829,2022,54.7,33.0,3.6,2
10829,2023,72.2,16.2,14.5,0
10829,2024,99.3,59.0,7.6,0
10829,2025,98.9,61.4,10.8,0
10830,2022,82.6,42.6,18.1,1
10830,2023,87.0,37.7,5.1,0
10830,2024,96.3,41.6,15.9,2
10830,2025,100.0,41.6,11.1,2
10831,2022,81.7,55.8,2.8,0
10831,2023,71.0,34.4,5.2,1
10831,2024,62.1,49.7,10.9,0
10831,2025,57.8,50.9,6.0,2
10832,2022,81.1,43.0,8.4,0
10832,2023,71.6,65.1,14.5,2
10832,2024,58.8,51.0,17.3,0
10832,2025,70.9,48.4,9.9,0
10833,2022,72.5,40.3,11.2,0
10833,2023,90.1,17.7,12.6,1
10833,2024,70.1,67.2,5.1,2
10833,2025,89.0,36.4,12.8,0
10834,2022,52.1,37.0,16.6,1
10834,2023,98.7,35.0,18.1,0
10834,2024,100.0,64.5,5.4,0
10834,2025,82.9,76.1,17.4,0
10835,2022,81.6,13.1,17.8,0
10835,2023,89.2,26.3,15.7,1
10835,2024,100.0,64.5,16.7,0
10835,2025,83.6,50.7,10.0,0
10836,2022,86.3,41.6,19.5,2
10836,2023,61.7,34.6,14.9,0
10836,2024,62.4,48.7,6.6,2
10836,2025,91.7,41.3,2.5,0
10837,2022,94.3,39.5,5.2,2
10837,2023,79.7,37.6,15.4,0
10837,2024,80.7,56.1,17.5,0
10837,2025,84.9,58.4,3.6,1
10838,2022,92.2,16.7,13.8,1
10838,2023,90.9,25.5,8.6,0
10838,2024,93.5,23.2,12.6,0
10838,2025,62.6,45.9,17.3,0
10839,2022,86.5,23.6,9.7,2
10839,2023,89.4,20.1,5.4,0
10839,2024,61.3,55.9,4.0,0
10839,2025,80.1,63.8,20.0,2
10840,2022,54.7,43.1,15.8,1
10840,2023,71.6,27.7,3.0,0
10840,2024,85.8,53.4,5.1,0
10840,2025,68.0,47.0,14.3,1
10841,2022,56.3,10.5,9.6,0
10841,2023,83.1,64.4,13.2,0
10841,2024,94.7,57.9,12.2,0
10841,2025,64.9,39.9,4.8,1
10842,2022,93.4,25.5,9.9,0
10842,2023,87.9,60.9,11.5,1
10842,2024,87.5,34.7,9.9,0
10842,2025,63.3,32.6,10.7,1
10843,2022,94.6,52.1,19.8,0
10843,2023,75.2,50.9,19.7,1
10843,2024,80.7,49.1,8.3,0
10843,2025,82.1,55.7,15.1,1
10844,2022,75.5,44.4,6.2,1
10844,2023,92.0,61.5,19.8,1
10844,2024,59.7,63.1,9.4,0
10844,2025,80.7,39.7,12.5,0
10845,2022,79.5,42.2,8.9,0
10845,2023,58.2,49.6,4.8,0
10845,2024,82.9,63.1,4.8,1
10845,2025,81.9,73.6,18.9,0
10846,2022,60.7,12.9,11.9,0
10846,2023,64.9,20.7,19.5,0
10846,2024,59.1,26.8,9.3,0
10846,2025,91.4,62.6,10.5,1
10847,2022,57.1,56.4,5.9,1
10847,2023,90.4,45.1,3.9,2
10847,2024,97.7,50.4,16.1,0
10847,2025,69.1,70.0,9.1,0
10848,2022,62.5,59.6,16.2,1
10848,2023,58.4,63.1,10.1,0
10848,2024,81.0,52.3,18.6,2
10848,2025,100.0,77.9,17.9,0
10849,2022,61.7,46.2,16.8,0
10849,2023,60.2,51.0,16.3,1
10849,2024,84.1,26.9,13.8,0
10849,2025,98.6,42.9,17.7,1
10850,2022,91.8,39.2,17.3,0
10850,2023,69.1,50.9,5.8,1
10850,2024,92.8,32.1,14.5,1
10850,2025,85.9,68.4,17.0,0
10851,2022,85.2,53.8,15.4,2
10851,2023,85.0,58.6,2.3,2
10851,2024,61.1,48.9,13.1,0
10851,2025,74.7,45.0,7.1,2
10852,2022,86.6,52.1,15.9,0
10852,2023,89.0,53.1,15.3,0
10852,2024,60.9,23.9,4.0,0
10852,2025,79.7,53.1,8.0,2
10853,2022,91.7,51.2,18.2,0
10853,2023,90.5,44.5,10.7,0
10853,2024,82.9,35.4,11.1,0
10853,2025,67.4,28.8,5.7,0
10854,2022,65.6,21.3,5.2,1
10854,2023,83.9,46.6,3.2,0
10854,2024,92.5,34.7,3.4,0
10854,2025,87.0,28.6,5.2,2
10855,2022,69.0,13.5,2.3,0
10855,2023,80.2,35.0,19.9,0
10855,2024,55.2,45.2,9.8,0
10855,2025,92.8,66.0,9.3,1
10856,2022,90.5,37.1,12.6,2
10856,2023,54.7,54.9,17.4,0
10856,2024,74.2,29.5,13.9,0
10856,2025,98.2,45.5,5.9,1
10857,2022,78.7,35.9,15.4,2
10857,2023,75.7,16.8,4.5,1
10857,2024,59.2,70.0,17.4,1
10857,2025,92.9,74.1,15.2,0
10858,2022,83.1,43.2,18.9,1
10858,2023,80.8,26.7,17.8,0
10858,2024,57.9,28.9,9.4,0
10858,2025,88.4,72.4,18.1,1
10859,2022,52.5,24.4,16.6,0
10859,2023,92.0,34.8,10.1,0
10859,2024,96.7,41.8,14.5,1
10859,2025,83.0,38.7,5.0,0
10860,2022,90.7,46.2,11.6,0
10860,2023,71.7,44.8,3.0,0
10860,2024,68.9,66.4,9.4,0
10860,2025,80.7,39.0,13.3,0
10861,2022,76.8,27.0,13.3,0
10861,2023,89.3,40.7,8.7,0
10861,2024,83.9,45.6,3.6,2
10861,2025,98.6,77.1,13.5,0
10862,2022,94.9,39.8,3.5,1
10862,2023,77.6,36.5,6.2,0
10862,2024,89.4,36.3,16.5,1
10862,2025,80.6,56.9,9.9,0
10863,2022,93.5,37.3,20.0,2
10863,2023,54.0,41.4,15.9,0
10863,2024,89.5,69.2,9.3,2
10863,2025,81.3,53.2,4.0,0
10864,2022,52.9,21.4,9.7,1
10864,2023,88.3,23.8,4.5,0
10864,2024,73.9,67.5,14.4,0
10864,2025,82.8,77.9,3.9,0
10865,2022,84.2,39.6,19.0,2
10865,2023,64.6,52.4,9.0,0
10865,2024,68.8,43.0,2.6,0
10865,2025,74.6,71.1,16.9,2
10866,2022,85.9,27.3,8.3,0
10866,2023,99.6,17.0,14.1,0
10866,2024,72.4,23.9,17.5,1
10866,2025,86.8,69.3,3.1,0
10867,2022,65.6,31.0,2.3,0
10867,2023,94.6,64.4,4.5,1
10867,2024,99.9,42.9,6.2,1
10867,2025,66.6,75.3,11.4,0
10868,2022,81.4,33.5,19.3,0
10868,2023,96.0,52.1,11.8,0
10868,2024,77.8,36.7,17.5,0
10868,2025,73.6,55.4,5.6,2
10869,2022,93.5,26.3,18.1,1
10869,2023,64.9,49.8,14.9,0
10869,2024,64.9,33.4,19.1,1
10869,2025,99.8,45.9,17.7,1
10870,2022,80.4,41.7,17.3,0
10870,2023,61.4,31.2,3.3,2
10870,2024,85.9,36.0,14.1,0
10870,2025,99.6,47.0,7.5,2
10871,2022,54.3,41.1,6.7,0
10871,2023,64.8,32.7,10.2,0
10871,2024,84.0,43.7,17.6,1
10871,2025,63.0,29.0,3.6,1
10872,2022,93.5,45.0,18.6,0
10872,2023,81.0,56.6,17.4,0
10872,2024,83.1,63.4,7.0,0
10872,2025,60.2,55.5,8.1,2
10873,2022,70.2,31.2,2.9,0
10873,2023,61.9,25.3,15.1,0
10873,2024,93.8,54.8,5.1,0
10873,2025,73.6,56.8,7.3,2
10874,2022,69.3,31.5,9.2,2
10874,2023,83.3,46.7,9.3,0
10874,2024,89.4,69.7,16.4,0
10874,2025,95.4,34.8,10.9,0
10875,2022,58.4,58.2,3.0,2
10875,2023,65.1,44.5,12.8,0
10875,2024,59.4,63.6,7.5,1
10875,2025,98.6,77.7,8.1,1
10876,2022,65.1,56.4,5.7,0
10876,2023,58.6,36.0,4.0,0
10876,2024,69.9,44.9,6.6,0
10876,2025,60.2,58.3,17.8,1
10877,2022,90.2,41.9,17.7,0
10877,2023,66.3,27.4,19.0,1
10877,2024,71.8,69.4,2.6,0
10877,2025,100.0,69.4,18.2,0
10878,2022,59.1,16.5,8.5,0
10878,2023,62.3,65.6,13.7,2
10878,2024,81.9,71.8,13.2,2
10878,2025,100.0,45.7,5.1,0
10879,2022,93.3,52.4,5.1,0
10879,2023,81.0,29.0,5.8,1
10879,2024,94.0,30.0,6.8,0
10879,2025,80.9,70.7,8.6,0
10880,2022,70.9,38.1,10.2,2
10880,2023,71.7,19.1,8.5,1
10880,2024,76.8,63.6,12.6,0
10880,2025,91.4,47.2,4.8,1
10881,2022,89.4,18.4,18.8,2
10881,2023,80.1,42.4,17.1,0
10881,2024,96.7,45.5,2.9,0
10881,2025,88.2,68.2,10.3,1
10882,2022,88.5,33.9,16.7,1
10882,2023,85.6,49.2,8.3,1
10882,2024,92.1,39.7,9.6,1
10882,2025,58.4,33.5,19.9,0
10883,2022,91.6,12.2,15.6,0
10883,2023,95.0,32.0,7.0,0
10883,2024,95.4,55.4,12.2,2
10883,2025,92.5,28.5,16.4,0
10884,2022,87.8,22.4,7.0,0
10884,2023,61.2,23.6,3.4,2
10884,2024,57.3,45.1,7.9,0
10884,2025,71.4,65.3,17.9,1
10885,2022,71.2,37.6,10.4,0
10885,2023,65.5,46.4,12.8,0
10885,2024,96.8,69.3,2.7,2
10885,2025,100.0,50.9,6.3,0
10886,2022,87.0,50.7,16.1,2
10886,2023,75.4,33.2,14.8,2
10886,2024,62.0,53.0,4.0,1
10886,2025,99.4,66.4,16.8,0
10887,2022,90.4,51.4,11.6,1
10887,2023,60.3,27.1,6.5,0
10887,2024,57.3,34.7,4.8,1
10887,2025,100.0,46.8,5.1,0
10888,2022,89.5,22.5,9.5,1
10888,2023,97.3,43.0,17.8,0
10888,2024,72.2,62.4,8.6,0
10888,2025,89.1,35.7,13.7,1
10889,2022,91.5,30.4,4.6,0
10889,2023,68.9,52.3,3.1,0
10889,2024,77.8,57.2,9.4,0
10889,2025,83.0,39.9,5.0,0
10890,2022,51.4,43.0,5.5,0
10890,2023,92.3,64.3,6.9,0
10890,2024,100.0,53.3,3.1,0
10890,2025,77.5,44.4,16.4,0
10891,2022,79.3,35.7,11.8,1
10891,2023,78.5,32.9,9.3,0
10891,2024,71.7,48.6,8.0,0
10891,2025,61.5,70.0,2.0,0
10892,2022,75.0,16.7,17.6,0
10892,2023,64.2,36.6,15.7,0
10892,2024,86.3,53.7,15.2,2
10892,2025,83.3,51.3,5.1,0
10893,2022,78.3,49.1,2.9,0
10893,2023,81.4,24.1,3.2,0
10893,2024,97.5,65.7,11.7,1
10893,2025,64.6,76.9,13.5,0
10894,2022,88.7,28.0,20.0,0
10894,2023,98.3,21.7,11.4,0
10894,2024,89.6,71.4,8.0,0
10894,2025,64.2,45.5,14.2,0
10895,2022,90.8,34.6,13.6,1
10895,2023,90.5,28.1,2.4,2
10895,2024,96.4,24.8,4.2,1
10895,2025,80.8,34.3,14.5,0
10896,2022,89.4,21.9,3.5,0
10896,2023,59.9,65.4,16.5,0
10896,2024,82.7,61.8,18.3,0
10896,2025,84.0,49.0,5.6,0
10897,2022,93.0,26.0,11.1,0
10897,2023,93.9,23.2,7.7,1
10897,2024,89.4,46.2,11.4,1
10897,2025,65.9,73.4,13.1,2
10898,2022,88.7,59.7,2.2,2
10898,2023,82.0,61.1,18.1,0
10898,2024,94.2,25.3,8.6,2
10898,2025,100.0,35.9,5.5,1
10899,2022,71.6,17.1,2.6,0
10899,2023,88.2,24.1,19.9,0
10899,2024,100.0,28.2,15.7,1
10899,2025,67.8,32.8,10.2,1
10900,2022,90.7,27.5,17.6,2
10900,2023,59.3,23.9,10.2,1
10900,2024,55.8,29.2,14.4,0
10900,2025,98.2,54.2,19.2,0
10901,2022,96.1,20.2,14.7,0
10901,2023,54.0,16.3,6.3,0
