Village_ID,Village_Name,District,State,Year,MGNREGA_Workers,Skill_Dev_Participants,Avg_Daily_Wage_INR,Unemployment_Rate_Pct
10806,Satara_Village_56,Satara,Maharashtra,2023,253,28,228,7.2
10806,Satara_Village_56,Satara,Maharashtra,2024,87,35,327,6.2
10806,Satara_Village_56,Satara,Maharashtra,2025,293,31,267,6.7
10807,Satara_Village_57,Satara,Maharashtra,2022,275,6,314,13.0
10807,Satara_Village_57,Satara,Maharashtra,2023,191,18,326,8.6
10807,Satara_Village_57,Satara,Maharashtra,2024,85,8,325,7.0
10807,Satara_Village_57,Satara,Maharashtra,2025,274,17,322,7.8
10808,Satara_Village_58,Satara,Maharashtra,2022,200,39,260,4.8
10808,Satara_Village_58,Satara,Maharashtra,2023,163,12,299,13.5
10808,Satara_Village_58,Satara,Maharashtra,2024,286,6,300,9.5
10808,Satara_Village_58,Satara,Maharashtra,2025,115,10,329,4.4
10809,Satara_Village_59,Satara,Maharashtra,2022,154,35,249,7.5
10809,Satara_Village_59,Satara,Maharashtra,2023,134,14,354,14.4
10809,Satara_Village_59,Satara,Maharashtra,2024,51,25,244,9.9
10809,Satara_Village_59,Satara,Maharashtra,2025,268,14,389,6.4
10810,Satara_Village_60,Satara,Maharashtra,2022,298,27,233,9.0
10810,Satara_Village_60,Satara,Maharashtra,2023,250,7,249,6.8
10810,Satara_Village_60,Satara,Maharashtra,2024,242,36,268,4.0
10810,Satara_Village_60,Satara,Maharashtra,2025,124,24,377,12.1
10811,Satara_Village_61,Satara,Maharashtra,2022,116,14,229,7.6
10811,Satara_Village_61,Satara,Maharashtra,2023,229,33,346,12.9
10811,Satara_Village_61,Satara,Maharashtra,2024,239,38,372,8.7
10811,Satara_Village_61,Satara,Maharashtra,2025,200,24,347,5.2
10812,Satara_Village_62,Satara,Maharashtra,2022,203,12,273,12.9
10812,Satara_Village_62,Satara,Maharashtra,2023,245,11,269,8.1
10812,Satara_Village_62,Satara,Maharashtra,2024,259,10,289,11.1
10812,Satara_Village_62,Satara,Maharashtra,2025,104,15,268,12.1
10813,Satara_Village_63,Satara,Maharashtra,2022,55,22,221,14.6
10813,Satara_Village_63,Satara,Maharashtra,2023,212,33,246,5.0
10813,Satara_Village_63,Satara,Maharashtra,2024,199,29,324,3.8
10813,Satara_Village_63,Satara,Maharashtra,2025,220,25,327,9.1
10814,Satara_Village_64,Satara,Maharashtra,2022,192,7,202,7.3
10814,Satara_Village_64,Satara,Maharashtra,2023,135,22,284,9.0
10814,Satara_Village_64,Satara,Maharashtra,2024,109,28,359,4.5
10814,Satara_Village_64,Satara,Maharashtra,2025,150,14,332,8.6
10815,Satara_Village_65,Satara,Maharashtra,2022,293,31,308,5.8
10815,Satara_Village_65,Satara,Maharashtra,2023,283,16,273,12.9
10815,Satara_Village_65,Satara,Maharashtra,2024,61,11,306,11.7
10815,Satara_Village_65,Satara,Maharashtra,2025,288,21,258,4.1
10816,Satara_Village_66,Satara,Maharashtra,2022,98,5,250,13.3
10816,Satara_Village_66,Satara,Maharashtra,2023,91,30,353,7.5
10816,Satara_Village_66,Satara,Maharashtra,2024,215,19,307,7.4
10816,Satara_Village_66,Satara,Maharashtra,2025,131,37,324,5.2
10817,Satara_Village_67,Satara,Maharashtra,2022,222,35,209,13.3
10817,Satara_Village_67,Satara,Maharashtra,2023,84,39,294,8.3
10817,Satara_Village_67,Satara,Maharashtra,2024,207,5,353,4.2
10817,Satara_Village_67,Satara,Maharashtra,2025,265,12,278,13.4
10818,Satara_Village_68,Satara,Maharashtra,2022,283,16,320,7.2
10818,Satara_Village_68,Satara,Maharashtra,2023,207,23,294,13.9
10818,Satara_Village_68,Satara,Maharashtra,2024,255,29,282,6.9
10818,Satara_Village_68,Satara,Maharashtra,2025,183,36,262,12.0
10819,Satara_Village_69,Satara,Maharashtra,2022,116,16,301,11.5
10819,Satara_Village_69,Satara,Maharashtra,2023,129,17,349,13.1
10819,Satara_Village_69,Satara,Maharashtra,2024,56,32,327,13.9
10819,Satara_Village_69,Satara,Maharashtra,2025,229,5,289,12.5
10820,Satara_Village_70,Satara,Maharashtra,2022,63,10,234,8.7
10820,Satara_Village_70,Satara,Maharashtra,2023,122,12,328,12.7
10820,Satara_Village_70,Satara,Maharashtra,2024,192,8,250,11.2
10820,Satara_Village_70,Satara,Maharashtra,2025,198,9,340,3.9
10821,Satara_Village_71,Satara,Maharashtra,2022,212,29,243,14.3
10821,Satara_Village_71,Satara,Maharashtra,2023,115,26,294,9.0
10821,Satara_Village_71,Satara,Maharashtra,2024,140,32,285,5.1
10821,Satara_Village_71,Satara,Maharashtra,2025,179,27,382,7.8
10822,Satara_Village_72,Satara,Maharashtra,2022,212,8,342,10.8
10822,Satara_Village_72,Satara,Maharashtra,2023,259,8,269,10.1
10822,Satara_Village_72,Satara,Maharashtra,2024,255,25,272,9.7
10822,Satara_Village_72,Satara,Maharashtra,2025,69,6,294,6.0
10823,Satara_Village_73,Satara,Maharashtra,2022,259,11,205,11.1
10823,Satara_Village_73,Satara,Maharashtra,2023,59,20,276,13.6
10823,Satara_Village_73,Satara,Maharashtra,2024,74,21,284,7.8
10823,Satara_Village_73,Satara,Maharashtra,2025,243,24,384,9.9
10824,Satara_Village_74,Satara,Maharashtra,2022,74,27,315,7.1
10824,Satara_Village_74,Satara,Maharashtra,2023,103,38,245,4.6
10824,Satara_Village_74,Satara,Maharashtra,2024,82,15,303,9.9
10824,Satara_Village_74,Satara,Maharashtra,2025,213,38,278,3.8
10825,Satara_Village_75,Satara,Maharashtra,2022,144,37,209,12.1
10825,Satara_Village_75,Satara,Maharashtra,2023,63,30,266,11.1
10825,Satara_Village_75,Satara,Maharashtra,2024,114,6,307,7.6
10825,Satara_Village_75,Satara,Maharashtra,2025,159,27,247,7.6
10826,Satara_Village_76,Satara,Maharashtra,2022,129,26,334,14.1
10826,Satara_Village_76,Satara,Maharashtra,2023,103,38,218,4.2
10826,Satara_Village_76,Satara,Maharashtra,2024,287,19,277,9.6
10826,Satara_Village_76,Satara,Maharashtra,2025,174,14,318,13.0
10827,Satara_Village_77,Satara,Maharashtra,2022,229,19,278,14.1
10827,Satara_Village_77,Satara,Maharashtra,2023,180,33,358,10.2
10827,Satara_Village_77,Satara,Maharashtra,2024,276,27,233,7.7
10827,Satara_Village_77,Satara,Maharashtra,2025,218,21,248,4.3
10828,Satara_Village_78,Satara,Maharashtra,2022,183,13,319,6.3
10828,Satara_Village_78,Satara,Maharashtra,2023,74,13,333,11.2
10828,Satara_Village_78,Satara,Maharashtra,2024,190,20,246,3.9
10828,Satara_Village_78,Satara,Maharashtra,2025,166,37,340,12.6
10829,Satara_Village_79,Satara,Maharashtra,2022,275,35,269,10.7
10829,Satara_Village_79,Satara,Maharashtra,2023,185,10,311,4.6
10829,Satara_Village_79,Satara,Maharashtra,2024,198,14,237,6.2
10829,Satara_Village_79,Satara,Maharashtra,2025,275,20,358,9.5
10830,Satara_Village_80,Satara,Maharashtra,2022,245,8,204,4.9
10830,Satara_Village_80,Satara,Maharashtra,2023,74,26,261,12.3
10830,Satara_Village_80,Satara,Maharashtra,2024,128,17,269,13.4
10830,Satara_Village_80,Satara,Maharashtra,2025,117,20,366,13.4
10831,Satara_Village_81,Satara,Maharashtra,2022,222,33,334,12.2
10831,Satara_Village_81,Satara,Maharashtra,2023,237,10,354,13.1
10831,Satara_Village_81,Satara,Maharashtra,2024,61,30,323,10.1
10831,Satara_Village_81,Satara,Maharashtra,2025,81,15,272,8.1
10832,Satara_Village_82,Satara,Maharashtra,2022,177,28,276,12.0
10832,Satara_Village_82,Satara,Maharashtra,2023,145,33,263,6.5
10832,Satara_Village_82,Satara,Maharashtra,2024,141,7,315,4.9
10832,Satara_Village_82,Satara,Maharashtra,2025,190,14,298,11.3
10833,Satara_Village_83,Satara,Maharashtra,2022,80,5,217,14.6
10833,Satara_Village_83,Satara,Maharashtra,2023,127,30,241,10.2
10833,Satara_Village_83,Satara,Maharashtra,2024,69,16,301,8.8
10833,Satara_Village_83,Satara,Maharashtra,2025,195,18,378,8.9
10834,Satara_Village_84,Satara,Maharashtra,2022,270,29,321,9.5
10834,Satara_Village_84,Satara,Maharashtra,2023,109,12,319,8.7
10834,Satara_Village_84,Satara,Maharashtra,2024,240,8,298,13.6
10834,Satara_Village_84,Satara,Maharashtra,2025,183,32,315,8.3
10835,Satara_Village_85,Satara,Maharashtra,2022,209,11,349,5.4
10835,Satara_Village_85,Satara,Maharashtra,2023,142,14,331,12.1
10835,Satara_Village_85,Satara,Maharashtra,2024,92,6,261,7.8
10835,Satara_Village_85,Satara,Maharashtra,2025,179,30,353,10.8
10836,Satara_Village_86,Satara,Maharashtra,2022,109,18,296,10.6
10836,Satara_Village_86,Satara,Maharashtra,2023,200,20,215,11.6
10836,Satara_Village_86,Satara,Maharashtra,2024,260,21,337,4.4
10836,Satara_Village_86,Satara,Maharashtra,2025,80,26,358,3.7
10837,Satara_Village_87,Satara,Maharashtra,2022,292,8,240,8.5
10837,Satara_Village_87,Satara,Maharashtra,2023,54,23,222,11.4
10837,Satara_Village_87,Satara,Maharashtra,2024,260,6,259,6.0
10837,Satara_Village_87,Satara,Maharashtra,2025,211,13,290,7.9
10838,Satara_Village_88,Satara,Maharashtra,2022,59,23,304,14.8
10838,Satara_Village_88,Satara,Maharashtra,2023,138,20,310,6.4
10838,Satara_Village_88,Satara,Maharashtra,2024,179,29,290,12.6
10838,Satara_Village_88,Satara,Maharashtra,2025,175,22,385,12.0
10839,Satara_Village_89,Satara,Maharashtra,2022,60,27,288,13.9
10839,Satara_Village_89,Satara,Maharashtra,2023,227,25,340,13.7
10839,Satara_Village_89,Satara,Maharashtra,2024,208,15,290,9.0
10839,Satara_Village_89,Satara,Maharashtra,2025,105,8,364,10.5
10840,Satara_Village_90,Satara,Maharashtra,2022,256,29,320,11.0
10840,Satara_Village_90,Satara,Maharashtra,2023,250,36,262,7.3
10840,Satara_Village_90,Satara,Maharashtra,2024,264,34,288,6.6
10840,Satara_Village_90,Satara,Maharashtra,2025,132,30,255,6.9
10841,Satara_Village_91,Satara,Maharashtra,2022,186,38,224,6.8
10841,Satara_Village_91,Satara,Maharashtra,2023,148,13,260,12.1
10841,Satara_Village_91,Satara,Maharashtra,2024,198,16,283,13.8
10841,Satara_Village_91,Satara,Maharashtra,2025,122,6,278,12.4
10842,Satara_Village_92,Satara,Maharashtra,2022,205,9,283,6.8
10842,Satara_Village_92,Satara,Maharashtra,2023,239,9,349,4.6
10842,Satara_Village_92,Satara,Maharashtra,2024,287,26,291,11.6
10842,Satara_Village_92,Satara,Maharashtra,2025,164,9,301,7.4
10843,Satara_Village_93,Satara,Maharashtra,2022,56,8,292,13.2
10843,Satara_Village_93,Satara,Maharashtra,2023,129,13,330,12.3
10843,Satara_Village_93,Satara,Maharashtra,2024,193,33,305,10.3
10843,Satara_Village_93,Satara,Maharashtra,2025,146,26,377,6.0
10844,Satara_Village_94,Satara,Maharashtra,2022,53,31,275,5.6
10844,Satara_Village_94,Satara,Maharashtra,2023,53,14,251,6.8
10844,Satara_Village_94,Satara,Maharashtra,2024,152,20,373,9.1
10844,Satara_Village_94,Satara,Maharashtra,2025,89,14,274,13.6
10845,Satara_Village_95,Satara,Maharashtra,2022,66,10,241,5.2
10845,Satara_Village_95,Satara,Maharashtra,2023,150,9,275,6.2
10845,Satara_Village_95,Satara,Maharashtra,2024,152,10,277,10.3
10845,Satara_Village_95,Satara,Maharashtra,2025,173,29,328,6.5
10846,Satara_Village_96,Satara,Maharashtra,2022,101,8,292,13.5
10846,Satara_Village_96,Satara,Maharashtra,2023,270,36,282,5.6
10846,Satara_Village_96,Satara,Maharashtra,2024,101,39,275,13.8
10846,Satara_Village_96,Satara,Maharashtra,2025,213,14,357,12.9
10847,Satara_Village_97,Satara,Maharashtra,2022,173,38,227,13.8
10847,Satara_Village_97,Satara,Maharashtra,2023,215,10,291,5.9
10847,Satara_Village_97,Satara,Maharashtra,2024,280,20,350,7.2
10847,Satara_Village_97,Satara,Maharashtra,2025,227,23,247,11.7
10848,Satara_Village_98,Satara,Maharashtra,2022,112,38,236,13.0
10848,Satara_Village_98,Satara,Maharashtra,2023,278,29,361,11.5
10848,Satara_Village_98,Satara,Maharashtra,2024,165,35,321,8.4
10848,Satara_Village_98,Satara,Maharashtra,2025,240,21,327,6.6
10849,Satara_Village_99,Satara,Maharashtra,2022,111,34,216,14.6
10849,Satara_Village_99,Satara,Maharashtra,2023,276,35,335,5.6
10849,Satara_Village_99,Satara,Maharashtra,2024,56,23,316,4.2
10849,Satara_Village_99,Satara,Maharashtra,2025,204,39,284,3.4
10850,Satara_Village_100,Satara,Maharashtra,2022,141,33,272,12.6
10850,Satara_Village_100,Satara,Maharashtra,2023,263,5,243,4.7
10850,Satara_Village_100,Satara,Maharashtra,2024,63,8,271,9.4
10850,Satara_Village_100,Satara,Maharashtra,2025,248,32,273,7.2
10851,Satara_Village_101,Satara,Maharashtra,2022,278,22,265,6.0
10851,Satara_Village_101,Satara,Maharashtra,2023,135,30,338,11.9
10851,Satara_Village_101,Satara,Maharashtra,2024,182,23,374,4.3
10851,Satara_Village_101,Satara,Maharashtra,2025,232,10,364,6.6
10852,Satara_Village_102,Satara,Maharashtra,2022,179,5,308,10.4
10852,Satara_Village_102,Satara,Maharashtra,2023,111,12,306,8.3
10852,Satara_Village_102,Satara,Maharashtra,2024,268,37,341,6.4
10852,Satara_Village_102,Satara,Maharashtra,2025,198,25,296,13.0
10853,Satara_Village_103,Satara,Maharashtra,2022,295,28,259,14.3
10853,Satara_Village_103,Satara,Maharashtra,2023,279,29,308,8.5
10853,Satara_Village_103,Satara,Maharashtra,2024,128,23,373,7.8
10853,Satara_Village_103,Satara,Maharashtra,2025,198,33,342,6.5
10854,Satara_Village_104,Satara,Maharashtra,2022,187,14,213,13.5
10854,Satara_Village_104,Satara,Maharashtra,2023,264,16,265,10.1
10854,Satara_Village_104,Satara,Maharashtra,2024,107,37,253,4.6
10854,Satara_Village_104,Satara,Maharashtra,2025,169,11,351,12.3
10855,Satara_Village_105,Satara,Maharashtra,2022,216,21,272,10.1
10855,Satara_Village_105,Satara,Maharashtra,2023,182,14,361,8.5
10855,Satara_Village_105,Satara,Maharashtra,2024,114,35,313,7.2
10855,Satara_Village_105,Satara,Maharashtra,2025,62,10,305,4.3
10856,Satara_Village_106,Satara,Maharashtra,2022,262,21,305,14.5
10856,Satara_Village_106,Satara,Maharashtra,2023,267,22,308,11.9
10856,Satara_Village_106,Satara,Maharashtra,2024,291,30,292,5.1
10856,Satara_Village_106,Satara,Maharashtra,2025,286,20,339,8.7
10857,Satara_Village_107,Satara,Maharashtra,2022,262,12,234,10.3
10857,Satara_Village_107,Satara,Maharashtra,2023,230,28,281,5.9
10857,Satara_Village_107,Satara,Maharashtra,2024,131,17,285,8.2
10857,Satara_Village_107,Satara,Maharashtra,2025,278,33,284,10.1
10858,Satara_Village_108,Satara,Maharashtra,2022,222,36,333,7.5
10858,Satara_Village_108,Satara,Maharashtra,2023,209,28,343,7.6
10858,Satara_Village_108,Satara,Maharashtra,2024,213,20,253,5.0
10858,Satara_Village_108,Satara,Maharashtra,2025,258,15,346,7.6
10859,Satara_Village_109,Satara,Maharashtra,2022,276,36,314,10.6
10859,Satara_Village_109,Satara,Maharashtra,2023,290,10,349,5.3
10859,Satara_Village_109,Satara,Maharashtra,2024,237,39,304,10.2
10859,Satara_Village_109,Satara,Maharashtra,2025,188,37,255,7.5
10860,Satara_Village_110,Satara,Maharashtra,2022,240,22,235,11.6
10860,Satara_Village_110,Satara,Maharashtra,2023,198,17,362,7.4
10860,Satara_Village_110,Satara,Maharashtra,2024,101,14,292,9.7
10860,Satara_Village_110,Satara,Maharashtra,2025,232,30,324,9.7
10861,Satara_Village_111,Satara,Maharashtra,2022,166,21,287,11.8
10861,Satara_Village_111,Satara,Maharashtra,2023,75,5,244,12.0
10861,Satara_Village_111,Satara,Maharashtra,2024,245,29,332,5.1
10861,Satara_Village_111,Satara,Maharashtra,2025,83,38,356,13.4
10862,Satara_Village_112,Satara,Maharashtra,2022,101,14,283,13.4
10862,Satara_Village_112,Satara,Maharashtra,2023,161,24,364,10.0
10862,Satara_Village_112,Satara,Maharashtra,2024,131,11,334,13.0
10862,Satara_Village_112,Satara,Maharashtra,2025,281,20,265,7.3
10863,Satara_Village_113,Satara,Maharashtra,2022,276,33,236,4.9
10863,Satara_Village_113,Satara,Maharashtra,2023,282,16,241,11.7
10863,Satara_Village_113,Satara,Maharashtra,2024,270,21,331,13.6
10863,Satara_Village_113,Satara,Maharashtra,2025,229,24,282,5.0
10864,Satara_Village_114,Satara,Maharashtra,2022,206,30,259,11.3
10864,Satara_Village_114,Satara,Maharashtra,2023,215,23,284,12.6
10864,Satara_Village_114,Satara,Maharashtra,2024,91,16,261,13.2
10864,Satara_Village_114,Satara,Maharashtra,2025,70,25,324,6.2
10865,Satara_Village_115,Satara,Maharashtra,2022,91,38,330,5.9
10865,Satara_Village_115,Satara,Maharashtra,2023,190,11,316,6.7
10865,Satara_Village_115,Satara,Maharashtra,2024,162,39,331,9.8
10865,Satara_Village_115,Satara,Maharashtra,2025,154,19,274,12.9
10866,Satara_Village_116,Satara,Maharashtra,2022,241,5,221,10.6
10866,Satara_Village_116,Satara,Maharashtra,2023,66,30,233,13.8
10866,Satara_Village_116,Satara,Maharashtra,2024,169,39,260,11.8
10866,Satara_Village_116,Satara,Maharashtra,2025,186,29,264,9.6
10867,Satara_Village_117,Satara,Maharashtra,2022,218,19,346,4.7
10867,Satara_Village_117,Satara,Maharashtra,2023,178,26,344,7.6
10867,Satara_Village_117,Satara,Maharashtra,2024,179,10,269,4.3
10867,Satara_Village_117,Satara,Maharashtra,2025,109,19,335,6.7
10868,Satara_Village_118,Satara,Maharashtra,2022,97,28,271,5.2
10868,Satara_Village_118,Satara,Maharashtra,2023,78,25,323,5.9
10868,Satara_Village_118,Satara,Maharashtra,2024,146,11,256,8.0
10868,Satara_Village_118,Satara,Maharashtra,2025,59,33,323,8.7
10869,Satara_Village_119,Satara,Maharashtra,2022,291,36,339,6.8
10869,Satara_Village_119,Satara,Maharashtra,2023,107,36,292,11.8
10869,Satara_Village_119,Satara,Maharashtra,2024,237,9,246,9.9
10869,Satara_Village_119,Satara,Maharashtra,2025,281,8,328,10.6
10870,Satara_Village_120,Satara,Maharashtra,2022,70,26,337,12.2
10870,Satara_Village_120,Satara,Maharashtra,2023,77,22,361,11.7
10870,Satara_Village_120,Satara,Maharashtra,2024,252,39,317,13.5
10870,Satara_Village_120,Satara,Maharashtra,2025,296,21,318,5.8
10871,Satara_Village_121,Satara,Maharashtra,2022,83,28,326,7.3
10871,Satara_Village_121,Satara,Maharashtra,2023,57,6,316,5.1
10871,Satara_Village_121,Satara,Maharashtra,2024,236,17,325,9.9
10871,Satara_Village_121,Satara,Maharashtra,2025,263,19,295,7.4
10872,Satara_Village_122,Satara,Maharashtra,2022,249,9,300,9.7
10872,Satara_Village_122,Satara,Maharashtra,2023,226,7,285,5.9
10872,Satara_Village_122,Satara,Maharashtra,2024,128,7,300,10.5
10872,Satara_Village_122,Satara,Maharashtra,2025,194,39,254,9.8
10873,Satara_Village_123,Satara,Maharashtra,2022,237,27,296,7.3
10873,Satara_Village_123,Satara,Maharashtra,2023,136,32,348,9.0
10873,Satara_Village_123,Satara,Maharashtra,2024,137,34,235,13.1
10873,Satara_Village_123,Satara,Maharashtra,2025,222,22,321,11.4
10874,Satara_Village_124,Satara,Maharashtra,2022,260,37,276,6.9
10874,Satara_Village_124,Satara,Maharashtra,2023,118,30,216,13.3
10874,Satara_Village_124,Satara,Maharashtra,2024,209,21,280,4.4
10874,Satara_Village_124,Satara,Maharashtra,2025,221,11,391,7.6
10875,Satara_Village_125,Satara,Maharashtra,2022,242,12,320,5.3
10875,Satara_Village_125,Satara,Maharashtra,2023,136,35,342,13.8
10875,Satara_Village_125,Satara,Maharashtra,2024,150,16,231,4.1
10875,Satara_Village_125,Satara,Maharashtra,2025,57,35,295,4.9
10876,Solapur_Village_1,Solapur,Maharashtra,2022,126,23,269,14.1
10876,Solapur_Village_1,Solapur,Maharashtra,2023,249,14,234,10.2
10876,Solapur_Village_1,Solapur,Maharashtra,2024,298,16,252,12.0
10876,Solapur_Village_1,Solapur,Maharashtra,2025,136,24,298,3.5
10877,Solapur_Village_2,Solapur,Maharashtra,2022,92,11,342,8.9
10877,Solapur_Village_2,Solapur,Maharashtra,2023,178,18,348,14.4
10877,Solapur_Village_2,Solapur,Maharashtra,2024,158,15,365,9.8
10877,Solapur_Village_2,Solapur,Maharashtra,2025,228,11,301,12.2
10878,Solapur_Village_3,Solapur,Maharashtra,2022,201,33,314,14.6
10878,Solapur_Village_3,Solapur,Maharashtra,2023,276,14,363,11.3
10878,Solapur_Village_3,Solapur,Maharashtra,2024,201,33,352,7.1
10878,Solapur_Village_3,Solapur,Maharashtra,2025,66,13,280,6.5
10879,Solapur_Village_4,Solapur,Maharashtra,2022,182,14,270,5.2
10879,Solapur_Village_4,Solapur,Maharashtra,2023,197,23,283,8.6
10879,Solapur_Village_4,Solapur,Maharashtra,2024,70,35,287,13.3
10879,Solapur_Village_4,Solapur,Maharashtra,2025,281,21,307,8.3
10880,Solapur_Village_5,Solapur,Maharashtra,2022,107,13,215,14.1
10880,Solapur_Village_5,Solapur,Maharashtra,2023,208,37,348,12.7
10880,Solapur_Village_5,Solapur,Maharashtra,2024,159,38,307,14.0
10880,Solapur_Village_5,Solapur,Maharashtra,2025,277,28,366,13.3
10881,Solapur_Village_6,Solapur,Maharashtra,2022,188,13,201,11.9
10881,Solapur_Village_6,Solapur,Maharashtra,2023,229,11,328,13.2
10881,Solapur_Village_6,Solapur,Maharashtra,2024,192,20,343,11.6
10881,Solapur_Village_6,Solapur,Maharashtra,2025,260,23,368,10.7
10882,Solapur_Village_7,Solapur,Maharashtra,2022,184,10,345,12.0
10882,Solapur_Village_7,Solapur,Maharashtra,2023,292,15,300,11.7
10882,Solapur_Village_7,Solapur,Maharashtra,2024,77,16,358,7.7
10882,Solapur_Village_7,Solapur,Maharashtra,2025,100,17,265,7.7
10883,Solapur_Village_8,Solapur,Maharashtra,2022,284,16,200,7.6
10883,Solapur_Village_8,Solapur,Maharashtra,2023,235,25,346,5.7
10883,Solapur_Village_8,Solapur,Maharashtra,2024,54,14,287,8.5
10883,Solapur_Village_8,Solapur,Maharashtra,2025,54,24,245,12.7
10884,Solapur_Village_9,Solapur,Maharashtra,2022,143,32,340,11.3
10884,Solapur_Village_9,Solapur,Maharashtra,2023,295,28,221,4.7
10884,Solapur_Village_9,Solapur,Maharashtra,2024,145,9,280,12.2
10884,Solapur_Village_9,Solapur,Maharashtra,2025,57,16,247,13.1
10885,Solapur_Village_10,Solapur,Maharashtra,2022,113,39,230,13.2
10885,Solapur_Village_10,Solapur,Maharashtra,2023,187,6,314,11.7
10885,Solapur_Village_10,Solapur,Maharashtra,2024,87,13,291,5.3
10885,Solapur_Village_10,Solapur,Maharashtra,2025,160,26,352,7.0
10886,Solapur_Village_11,Solapur,Maharashtra,2022,273,9,254,10.4
10886,Solapur_Village_11,Solapur,Maharashtra,2023,161,16,258,4.9
10886,Solapur_Village_11,Solapur,Maharashtra,2024,269,5,310,4.8
10886,Solapur_Village_11,Solapur,Maharashtra,2025,130,26,274,13.1
10887,Solapur_Village_12,Solapur,Maharashtra,2022,272,23,265,11.9
10887,Solapur_Village_12,Solapur,Maharashtra,2023,185,20,350,7.0
10887,Solapur_Village_12,Solapur,Maharashtra,2024,153,35,243,7.1
10887,Solapur_Village_12,Solapur,Maharashtra,2025,202,7,345,7.3
10888,Solapur_Village_13,Solapur,Maharashtra,2022,122,27,305,5.3
10888,Solapur_Village_13,Solapur,Maharashtra,2023,243,22,317,11.9
10888,Solapur_Village_13,Solapur,Maharashtra,2024,256,30,291,5.6
10888,Solapur_Village_13,Solapur,Maharashtra,2025,227,17,319,11.8
10889,Solapur_Village_14,Solapur,Maharashtra,2022,244,22,278,13.4
