Village_ID,Year,Primary_Schools,School_Dropout_Rate_Pct,Primary_Health_Centres,Clean_Water_Access_Pct
10741,2023,2,9.0,0,65.8
10741,2024,3,3.7,1,80.7
10741,2025,3,20.1,0,67.8
10742,2022,2,14.2,1,63.1
10742,2023,3,11.4,0,75.7
10742,2024,3,6.0,1,50.8
10742,2025,0,10.4,1,89.8
10743,2022,1,17.7,1,55.3
10743,2023,1,9.6,0,75.5
10743,2024,1,11.6,0,55.6
10743,2025,1,5.2,0,81.1
10744,2022,2,15.6,1,32.6
10744,2023,1,19.2,1,88.8
10744,2024,0,3.2,1,83.2
10744,2025,2,10.9,1,78.9
10745,2022,0,13.0,0,49.4
10745,2023,3,5.0,0,83.6
10745,2024,1,20.8,0,82.1
10745,2025,1,5.7,0,66.2
10746,2022,2,16.3,0,41.8
10746,2023,1,11.0,0,43.5
10746,2024,0,7.4,1,65.3
10746,2025,2,11.0,1,86.0
10747,2022,1,18.8,0,72.9
10747,2023,0,19.2,0,62.6
10747,2024,3,14.7,0,48.3
10747,2025,1,11.0,1,53.4
10748,2022,1,20.5,0,33.5
10748,2023,1,13.8,1,43.6
10748,2024,3,21.5,1,36.8
10748,2025,1,11.0,0,79.5
10749,2022,3,11.3,1,65.3
10749,2023,0,12.4,1,92.3
10749,2024,2,11.8,0,81.8
10749,2025,0,6.2,1,53.8
10750,2022,0,8.2,0,72.5
10750,2023,2,12.1,0,33.7
10750,2024,2,19.9,0,95.2
10750,2025,1,5.6,0,75.9
10751,2022,3,12.2,1,37.2
10751,2023,1,18.7,1,62.9
10751,2024,0,3.6,0,92.4
10751,2025,3,17.0,1,90.0
10752,2022,1,19.4,0,47.9
10752,2023,2,14.5,1,56.8
10752,2024,2,6.2,0,87.2
10752,2025,1,2.4,1,93.0
10753,2022,3,9.6,1,84.9
10753,2023,0,18.7,1,89.9
10753,2024,3,20.7,0,66.0
10753,2025,1,15.3,0,90.7
10754,2022,2,15.6,0,50.8
10754,2023,2,22.5,0,83.3
10754,2024,0,18.6,0,56.8
10754,2025,2,13.6,0,75.5
10755,2022,0,5.8,1,58.1
10755,2023,0,9.3,0,86.6
10755,2024,3,8.2,1,40.0
10755,2025,3,7.4,0,95.9
10756,2022,1,12.8,0,57.7
10756,2023,1,22.3,0,61.9
10756,2024,0,16.8,1,85.7
10756,2025,1,14.3,0,79.0
10757,2022,2,13.5,1,87.2
10757,2023,0,10.3,0,65.8
10757,2024,0,4.4,0,69.5
10757,2025,1,9.6,0,97.3
10758,2022,3,9.1,1,85.6
10758,2023,0,11.3,0,45.5
10758,2024,0,5.1,0,54.4
10758,2025,3,7.4,0,76.5
10759,2022,3,5.9,0,86.4
10759,2023,0,3.6,1,66.8
10759,2024,1,19.4,1,80.0
10759,2025,0,13.3,0,44.6
10760,2022,0,16.8,1,61.4
10760,2023,0,13.8,0,41.9
10760,2024,1,16.5,0,51.6
10760,2025,3,15.2,0,49.0
10761,2022,0,23.7,1,40.0
10761,2023,3,8.4,1,92.5
10761,2024,0,17.7,0,53.9
10761,2025,1,20.3,1,72.9
10762,2022,0,5.6,1,31.2
10762,2023,0,11.0,0,81.4
10762,2024,3,10.7,1,76.8
10762,2025,0,16.9,1,52.7
10763,2022,0,5.3,1,32.2
10763,2023,0,15.5,1,49.5
10763,2024,3,19.9,0,73.7
10763,2025,2,3.5,1,39.9
10764,2022,3,7.3,1,34.5
10764,2023,0,23.5,0,57.6
10764,2024,2,18.5,0,46.6
10764,2025,3,14.4,1,76.9
10765,2022,3,13.0,1,40.5
10765,2023,2,20.6,0,92.6
10765,2024,2,20.5,0,62.1
10765,2025,2,15.1,1,47.9
10766,2022,2,13.0,1,34.4
10766,2023,1,15.2,0,58.2
10766,2024,1,4.0,0,84.5
10766,2025,1,3.7,1,65.3
10767,2022,2,20.7,0,38.5
10767,2023,0,4.1,1,62.3
10767,2024,0,3.0,0,56.2
10767,2025,0,10.7,0,69.1
10768,2022,3,8.4,0,53.5
10768,2023,0,9.4,1,71.9
10768,2024,1,10.0,1,84.2
10768,2025,2,10.9,0,92.2
10769,2022,3,10.7,1,74.5
10769,2023,1,13.2,0,54.3
10769,2024,0,9.4,0,62.9
10769,2025,2,2.1,1,77.5
10770,2022,0,22.3,1,43.2
10770,2023,1,9.1,1,75.1
10770,2024,1,14.2,0,75.0
10770,2025,1,11.9,1,78.4
10771,2022,0,9.0,0,50.0
10771,2023,2,4.1,1,69.1
10771,2024,2,19.1,0,47.9
10771,2025,3,10.5,0,50.4
10772,2022,3,13.3,0,76.1
10772,2023,3,18.8,1,55.8
10772,2024,1,2.7,0,68.7
10772,2025,2,15.8,0,56.6
10773,2022,0,13.2,1,44.2
10773,2023,2,14.5,1,79.8
10773,2024,0,17.0,0,83.7
10773,2025,3,11.4,1,89.2
10774,2022,1,6.2,0,81.3
10774,2023,1,18.1,0,57.7
10774,2024,3,17.7,0,84.5
10774,2025,1,9.7,0,59.8
10775,2022,3,13.8,1,33.2
10775,2023,2,8.5,1,74.4
10775,2024,0,14.9,0,47.9
10775,2025,1,18.1,1,66.1
10776,2022,3,18.1,0,39.8
10776,2023,0,18.9,0,56.5
10776,2024,3,18.7,1,89.1
10776,2025,1,5.0,1,75.8
10777,2022,0,13.0,1,38.9
10777,2023,1,12.2,0,76.5
10777,2024,0,13.2,1,86.9
10777,2025,0,1.5,1,49.0
10778,2022,3,16.8,1,74.6
10778,2023,0,5.3,1,65.9
10778,2024,2,18.1,0,72.3
10778,2025,1,19.8,1,95.3
10779,2022,3,10.8,1,32.2
10779,2023,0,13.6,0,71.3
10779,2024,2,18.5,0,40.9
10779,2025,2,6.8,0,86.4
10780,2022,2,8.2,0,83.8
10780,2023,3,18.3,0,38.2
10780,2024,0,16.0,0,37.6
10780,2025,0,11.9,1,96.3
10781,2022,2,23.9,0,85.6
10781,2023,3,22.6,1,88.4
10781,2024,1,19.2,1,92.4
10781,2025,0,6.4,1,69.0
10782,2022,0,9.5,1,88.6
10782,2023,1,20.2,0,86.5
10782,2024,0,15.0,1,41.9
10782,2025,1,8.4,1,87.8
10783,2022,1,13.2,1,72.7
10783,2023,0,20.6,0,41.0
10783,2024,2,5.3,0,80.3
10783,2025,0,19.4,1,68.1
10784,2022,2,17.7,0,81.2
10784,2023,0,19.3,1,82.1
10784,2024,3,9.4,0,92.5
10784,2025,2,12.2,1,43.5
10785,2022,1,20.0,0,72.6
10785,2023,2,12.2,0,55.6
10785,2024,2,11.8,1,82.6
10785,2025,0,12.1,1,75.2
10786,2022,3,6.3,1,59.7
10786,2023,1,20.8,1,33.3
10786,2024,3,19.3,0,72.4
10786,2025,2,6.1,1,64.2
10787,2022,3,22.6,1,50.0
10787,2023,3,18.4,1,92.3
10787,2024,3,11.7,0,78.0
10787,2025,2,7.5,1,71.4
10788,2022,3,13.0,1,82.1
10788,2023,3,14.2,1,46.6
10788,2024,0,10.3,0,73.2
10788,2025,1,8.9,1,90.7
10789,2022,2,9.1,0,37.4
10789,2023,3,17.7,0,47.2
10789,2024,3,14.2,1,41.0
10789,2025,0,20.3,1,98.5
10790,2022,1,7.8,1,64.9
10790,2023,2,5.8,1,62.4
10790,2024,3,12.3,0,56.3
10790,2025,2,3.5,0,66.0
10791,2022,3,17.2,0,76.6
10791,2023,3,7.4,0,88.0
10791,2024,2,11.7,1,42.3
10791,2025,2,12.7,1,57.0
10792,2022,3,14.2,0,41.3
10792,2023,2,9.9,1,59.1
10792,2024,1,17.6,1,67.8
10792,2025,2,17.6,0,82.3
10793,2022,2,10.6,1,82.5
10793,2023,2,19.8,0,65.5
10793,2024,2,9.8,1,65.3
10793,2025,3,10.3,1,73.5
10794,2022,0,9.6,1,83.3
10794,2023,3,16.0,1,71.9
10794,2024,3,4.0,0,83.2
10794,2025,1,12.3,0,82.2
10795,2022,3,24.8,1,85.4
10795,2023,3,18.6,0,82.0
10795,2024,1,19.9,0,56.5
10795,2025,1,9.8,1,90.3
10796,2022,2,7.8,1,58.0
10796,2023,3,9.3,1,83.8
10796,2024,1,3.0,1,90.3
10796,2025,3,10.5,1,80.1
10797,2022,3,18.0,0,73.1
10797,2023,3,12.0,1,41.5
10797,2024,2,13.3,1,55.4
10797,2025,2,6.9,1,72.5
10798,2022,3,6.7,1,30.2
10798,2023,0,12.1,0,83.8
10798,2024,3,13.0,1,58.2
10798,2025,2,20.2,0,82.4
10799,2022,1,11.9,1,76.2
10799,2023,3,17.1,0,65.9
10799,2024,2,18.5,1,83.4
10799,2025,1,7.2,0,79.9
10800,2022,2,23.6,0,51.6
10800,2023,0,10.3,1,82.0
10800,2024,2,21.4,1,74.2
10800,2025,3,0.5,0,48.6
10801,2022,1,17.7,1,76.4
10801,2023,3,19.3,1,73.6
10801,2024,3,7.6,1,53.1
10801,2025,0,2.8,0,89.5
10802,2022,2,5.5,0,52.4
10802,2023,0,5.0,0,66.2
10802,2024,2,12.9,0,56.6
10802,2025,0,17.3,0,82.5
10803,2022,2,6.3,0,64.9
10803,2023,1,5.8,1,61.2
10803,2024,3,2.1,0,37.2
10803,2025,2,6.1,1,75.4
10804,2022,1,23.4,1,67.3
10804,2023,2,9.0,0,43.9
10804,2024,2,10.8,0,55.9
10804,2025,3,4.1,0,91.7
10805,2022,3,7.3,1,62.9
10805,2023,1,7.1,0,59.1
10805,2024,3,6.2,0,92.2
10805,2025,3,3.1,1,87.7
10806,2022,1,20.8,1,35.8
10806,2023,3,13.0,0,84.5
10806,2024,1,12.8,0,45.0
10806,2025,1,8.0,1,49.5
10807,2022,3,9.2,1,34.5
10807,2023,2,5.4,1,61.9
10807,2024,3,3.5,0,74.7
10807,2025,3,4.2,1,84.2
10808,2022,2,22.0,0,31.6
10808,2023,3,7.8,1,43.7
10808,2024,3,9.1,0,73.3
10808,2025,2,12.0,0,70.5
10809,2022,1,15.2,1,33.1
10809,2023,2,16.8,1,89.1
10809,2024,2,5.9,1,81.5
10809,2025,0,11.0,0,60.5
10810,2022,0,20.4,0,62.2
10810,2023,1,11.3,0,55.5
10810,2024,3,21.4,0,63.3
10810,2025,1,12.1,0,74.8
10811,2022,3,18.5,1,53.9
10811,2023,0,12.7,1,70.2
10811,2024,2,19.2,1,63.9
10811,2025,2,9.5,1,78.4
10812,2022,1,23.8,0,45.7
10812,2023,2,9.6,1,43.3
10812,2024,2,19.3,0,36.8
10812,2025,0,13.3,1,75.1
10813,2022,0,21.0,1,88.8
10813,2023,1,4.3,0,58.2
10813,2024,3,7.5,1,48.8
10813,2025,1,17.4,1,39.8
10814,2022,0,11.4,0,60.8
10814,2023,2,17.8,0,92.6
10814,2024,3,21.8,1,95.0
10814,2025,0,4.0,1,45.1
10815,2022,0,13.4,1,79.0
10815,2023,3,6.8,0,43.4
10815,2024,3,5.1,1,84.6
10815,2025,1,13.2,1,90.2
10816,2022,3,8.8,0,30.5
10816,2023,3,13.2,1,47.2
10816,2024,2,21.6,0,39.4
10816,2025,1,7.2,0,68.9
10817,2022,3,22.5,1,31.6
10817,2023,1,11.4,0,70.6
10817,2024,3,7.3,0,69.5
10817,2025,0,7.2,1,61.8
10818,2022,0,7.6,0,57.7
10818,2023,1,17.1,0,92.4
10818,2024,0,12.2,0,46.1
10818,2025,0,12.8,0,82.9
10819,2022,3,11.1,1,68.7
10819,2023,2,16.6,1,72.8
10819,2024,3,5.3,1,56.7
10819,2025,2,13.5,0,52.0
10820,2022,1,6.6,1,69.0
10820,2023,2,11.5,1,87.8
10820,2024,1,14.2,1,94.6
10820,2025,2,17.6,1,67.9
10821,2022,0,21.2,0,55.5
10821,2023,0,14.0,0,53.9
10821,2024,1,19.7,0,84.6
10821,2025,2,10.6,0,54.3
10822,2022,0,15.3,0,60.8
10822,2023,1,17.9,1,53.7
10822,2024,2,19.6,1,88.5
10822,2025,0,12.6,1,56.0
10823,2022,3,23.9,0,71.2
10823,2023,2,8.2,0,68.3
10823,2024,1,20.5,1,55.7
10823,2025,3,4.9,0,54.3
10824,2022,3,15.5,1,78.2
10824,2023,1,19.4,1,63.6
10824,2024,3,18.0,0,72.7
10824,2025,1,6.1,0,96.7
10825,2022,0,24.7,1,53.9
10825,2023,1,5.1,0,81.9
10825,2024,3,2.7,1,74.3
10825,2025,3,17.3,1,74.6
10826,2022,2,21.4,1,33.3
10826,2023,3,17.8,0,87.7
10826,2024,0,19.0,1,49.7
10826,2025,1,3.3,1,67.4
10827,2022,1,6.9,1,75.1
10827,2023,3,22.9,0,64.3
10827,2024,0,14.5,1,36.3
10827,2025,1,18.9,0,95.9
10828,2022,2,23.1,0,31.2
10828,2023,0,16.6,0,38.4
10828,2024,2,14.6,1,49.4
10828,2025,2,7.7,1,74.9
10829,2022,1,8.0,0,88.3
10829,2023,0,17.2,1,88.4
10829,2024,3,18.4,1,75.1
10829,2025,1,11.4,1,83.5
10830,2022,2,6.0,1,72.7
10830,2023,1,6.4,0,74.2
10830,2024,1,4.0,1,84.7
10830,2025,2,13.7,1,59.4
10831,2022,1,16.3,0,43.3
10831,2023,3,12.8,0,53.9
10831,2024,2,12.9,0,38.9
10831,2025,0,6.0,1,97.0
10832,2022,2,21.1,0,74.4
10832,2023,3,10.1,1,45.8
10832,2024,0,14.9,1,51.3
10832,2025,2,8.3,0,98.6
10833,2022,2,6.4,0,76.1
10833,2023,1,8.6,0,58.5
10833,2024,0,21.3,1,48.4
10833,2025,3,4.3,0,41.4
10834,2022,3,7.1,0,70.2
10834,2023,2,9.3,1,79.8
10834,2024,1,19.6,0,42.5
10834,2025,3,6.6,0,39.1
10835,2022,1,13.3,0,51.4
10835,2023,0,9.7,0,73.0
10835,2024,1,21.8,0,91.4
10835,2025,1,20.5,0,91.8
10836,2022,2,14.7,1,71.3
10836,2023,3,19.2,0,81.8
10836,2024,0,6.4,1,57.4
10836,2025,3,8.0,0,53.7
10837,2022,0,18.6,0,37.5
10837,2023,0,9.2,0,43.9
10837,2024,3,6.5,0,93.8
10837,2025,0,18.9,0,94.8
10838,2022,3,9.9,1,32.8
10838,2023,1,4.7,0,61.2
10838,2024,0,17.0,0,58.4
10838,2025,3,5.4,0,78.1
10839,2022,1,14.0,0,49.7
10839,2023,1,5.7,0,49.8
10839,2024,1,3.4,0,84.6
10839,2025,1,9.7,0,95.8
10840,2022,0,11.7,1,42.2
10840,2023,3,13.6,0,47.1
10840,2024,3,21.3,1,61.1
10840,2025,1,8.6,0,81.4
10841,2022,2,17.1,1,40.0
10841,2023,2,5.5,0,61.1
10841,2024,2,19.7,1,86.5
10841,2025,2,16.6,1,53.0
10842,2022,1,15.4,1,32.9
10842,2023,2,7.2,0,87.4
10842,2024,2,10.5,0,83.3
10842,2025,1,6.4,1,80.9
10843,2022,3,24.9,1,35.2
10843,2023,3,13.3,1,87.0
10843,2024,0,10.4,0,54.3
10843,2025,3,3.9,0,51.7
10844,2022,0,9.8,0,59.2
10844,2023,0,17.7,1,88.4
10844,2024,0,12.7,1,95.7
10844,2025,3,7.7,1,75.8
10845,2022,1,10.9,1,87.3
10845,2023,1,7.5,1,60.2
10845,2024,3,2.7,1,37.8
10845,2025,0,20.0,1,55.5
10846,2022,2,20.1,0,48.1
10846,2023,1,22.1,1,80.0
10846,2024,2,10.3,0,43.5
10846,2025,2,17.9,1,49.5
10847,2022,2,10.1,1,66.9
10847,2023,3,13.7,1,40.8
10847,2024,0,6.0,1,65.7
10847,2025,3,15.9,0,41.1
10848,2022,0,15.0,0,70.1
10848,2023,0,14.2,1,87.5
10848,2024,2,19.2,1,88.5
10848,2025,2,15.3,0,43.4
10849,2022,1,24.3,1,65.5
10849,2023,3,11.6,0,39.2
10849,2024,1,11.2,0,39.2
10849,2025,0,12.8,1,75.6
10850,2022,3,14.1,1,64.3
10850,2023,3,11.9,0,38.6
10850,2024,1,8.8,0,57.6
10850,2025,3,17.1,1,58.0
10851,2022,2,15.7,1,50.5
10851,2023,2,15.6,0,53.0
10851,2024,2,6.1,0,85.5
10851,2025,0,5.5,0,60.2
10852,2022,1,11.8,1,49.8
10852,2023,2,12.8,0,34.8
10852,2024,0,2.9,0,83.4
10852,2025,0,18.3,0,78.6
10853,2022,1,23.1,1,50.5
10853,2023,2,16.7,1,60.1
10853,2024,3,8.3,1,83.6
10853,2025,0,8.2,1,59.7
10854,2022,3,19.7,0,58.4
10854,2023,0,9.2,1,34.2
10854,2024,2,14.2,0,91.1
10854,2025,0,18.6,1,61.3
10855,2022,0,13.2,1,47.8
10855,2023,1,15.2,0,69.5
10855,2024,1,20.6,0,67.6
10855,2025,3,7.3,0,63.1
10856,2022,1,20.2,0,85.3
10856,2023,1,18.6,1,54.8
10856,2024,3,20.6,0,95.9
10856,2025,3,17.7,0,86.3
10857,2022,1,20.0,0,84.2
10857,2023,2,16.2,1,50.0
10857,2024,0,6.8,0,40.2
10857,2025,2,13.9,1,64.2
10858,2022,2,10.5,0,48.8
10858,2023,1,12.3,1,36.6
10858,2024,2,16.2,1,40.3
10858,2025,0,14.0,1,49.5
10859,2022,2,13.0,1,52.7
10859,2023,3,7.2,1,89.1
10859,2024,2,11.7,0,75.5
10859,2025,1,5.9,0,62.9
10860,2022,2,10.1,0,78.0
10860,2023,2,10.0,1,67.1
10860,2024,3,16.1,1,61.0
10860,2025,1,10.4,1,47.7
10861,2022,0,12.5,0,85.6
10861,2023,1,21.5,1,70.4
10861,2024,1,16.1,1,62.4
10861,2025,2,10.4,0,65.3
10862,2022,1,13.4,1,75.9
10862,2023,1,19.9,0,43.8
10862,2024,0,5.5,0,61.1
10862,2025,2,13.8,1,42.8
10863,2022,0,5.4,0,34.8
10863,2023,0,3.6,0,64.6
10863,2024,1,20.6,1,58.8
10863,2025,0,10.8,0,82.2
10864,2022,3,11.3,0,89.2
10864,2023,0,19.4,0,84.6
10864,2024,1,21.7,1,62.5
10864,2025,1,1.2,0,61.7
10865,2022,2,5.8,1,65.1
10865,2023,1,20.6,0,38.5
10865,2024,1,13.1,0,95.3
10865,2025,3,18.2,0,97.9
10866,2022,1,18.9,1,85.4
10866,2023,2,12.9,0,72.7
10866,2024,0,5.2,1,66.2
10866,2025,1,8.3,0,81.4
10867,2022,2,20.7,0,48.9
10867,2023,1,8.2,1,84.1
10867,2024,0,16.2,0,44.1
10867,2025,0,5.4,0,87.2
10868,2022,1,14.3,0,82.0
10868,2023,1,5.2,1,43.2
10868,2024,2,11.1,0,64.7
10868,2025,0,12.8,1,92.5
10869,2022,1,16.3,0,87.6
10869,2023,1,11.6,0,81.7
10869,2024,1,9.4,0,92.5
10869,2025,1,6.0,1,95.2
10870,2022,2,20.3,1,88.8
10870,2023,3,19.2,1,57.8
10870,2024,2,11.7,0,53.2
10870,2025,0,8.2,0,77.0
10871,2022,0,17.7,0,41.3
10871,2023,3,14.7,1,66.4
10871,2024,2,15.3,0,70.8
10871,2025,3,6.6,1,87.4
10872,2022,3,20.8,1,51.7
10872,2023,0,9.8,1,69.1
10872,2024,2,10.4,1,90.2
10872,2025,1,3.1,1,64.3
10873,2022,1,22.1,0,64.3
10873,2023,3,16.4,0,80.2
10873,2024,2,6.7,0,51.0
10873,2025,1,17.5,1,45.2
10874,2022,1,19.1,0,70.9
10874,2023,2,12.3,0,55.2
10874,2024,1,21.8,1,58.9
10874,2025,0,7.2,0,94.8
10875,2022,1,7.0,1,54.5
10875,2023,0,18.2,0,90.2
10875,2024,3,17.1,0,42.4
10875,2025,2,1.7,0,59.6
10876,2022,0,21.4,1,71.6
10876,2023,1,19.0,1,40.6
10876,2024,0,20.6,0,59.2
10876,2025,1,2.9,0,90.1
10877,2022,1,17.0,1,75.7
10877,2023,0,7.9,1,49.9
10877,2024,1,10.0,1,57.4
10877,2025,0,5.8,1,69.3
10878,2022,3,14.0,0,73.9
10878,2023,3,5.8,0,42.1
10878,2024,3,8.1,1,67.7
10878,2025,3,1.9,0,43.4
10879,2022,1,14.8,0,53.9
10879,2023,2,9.4,1,44.5
10879,2024,2,13.8,1,54.5
10879,2025,0,9.6,1,58.9
10880,2022,3,9.9,1,76.2
10880,2023,3,5.6,0,48.9
10880,2024,0,17.1,1,75.8
10880,2025,2,13.2,1,71.0
10881,2022,2,5.7,1,78.3
10881,2023,3,23.3,1,52.3
10881,2024,3,14.8,1,95.7
10881,2025,2,4.6,0,56.7
10882,2022,3,21.8,1,64.8
10882,2023,3,21.1,1,70.9
10882,2024,3,13.5,1,68.3
10882,2025,2,18.2,1,90.5
10883,2022,3,5.6,0,36.8
10883,2023,3,22.4,1,68.8
10883,2024,3,3.1,1,66.4
10883,2025,1,13.3,1,64.0
10884,2022,0,11.9,0,50.8
10884,2023,0,4.3,0,42.2
10884,2024,3,20.6,0,75.0
10884,2025,2,3.2,1,46.1
10885,2022,0,22.1,1,79.8
10885,2023,3,10.1,0,59.9
10885,2024,3,16.8,0,72.3
10885,2025,0,5.6,0,43.7
10886,2022,1,16.7,1,35.6
10886,2023,1,19.5,0,47.2
10886,2024,0,13.3,1,82.8
10886,2025,3,6.6,1,68.1
10887,2022,1,9.7,0,48.7
10887,2023,2,7.0,0,84.0
10887,2024,0,18.8,0,47.5
10887,2025,1,12.7,0,54.6
10888,2022,1,15.2,0,76.6
10888,2023,0,8.5,1,34.6
10888,2024,3,10.7,1,49.2
10888,2025,0,12.9,0,70.3
10889,2022,2,6.4,1,84.9
10889,2023,3,10.7,0,49.0
10889,2024,1,6.8,1,48.8
10889,2025,3,13.4,0,97.5
10890,2022,0,17.1,1,61.5
10890,2023,3,9.5,0,36.8
10890,2024,1,2.8,1,52.6
10890,2025,1,4.2,0,71.0
10891,2022,1,8.2,0,34.3
10891,2023,1,14.9,1,74.6
10891,2024,0,5.4,0,67.3
10891,2025,0,10.1,0,81.6
10892,2022,2,17.3,1,50.5
10892,2023,0,21.1,1,58.2
10892,2024,1,6.9,0,91.7
10892,2025,2,4.2,0,51.6
10893,2022,3,8.5,1,32.4
10893,2023,0,10.7,1,91.9
10893,2024,0,15.0,0,36.4
10893,2025,2,13.9,0,92.3
10894,2022,0,9.2,0,79.6
10894,2023,0,6.1,1,62.3
10894,2024,0,11.0,0,78.3
10894,2025,1,3.3,1,45.3
10895,2022,2,21.3,1,75.8
10895,2023,2,5.2,1,80.0
10895,2024,1,17.0,1,39.1
10895,2025,2,1.4,1,68.8
10896,2022,3,21.1,0,86.9
10896,2023,0,16.0,0,90.1
10896,2024,1,8.4,1,95.1
10896,2025,3,8.6,1,78.4
10897,2022,1,18.5,1,38.5
10897,2023,1,7.2,1,57.8
10897,2024,2,19.8,1,79.6
10897,2025,3,10.2,1,56.0
10898,2022,3,20.2,0,78.6
10898,2023,1,13.6,0,84.7
10898,2024,1,11.0,1,81.8
10898,2025,3,9.9,0,59.5
10899,2022,1,12.3,0,74.5
10899,2023,2,18.2,0,37.3
10899,2024,2,18.9,0,56.1
10899,2025,2,17.6,0,84.9
10900,2022,1,7.4,0,77.7
10900,2023,0,18.7,0,52.1
10900,2024,3,6.0,0,93.6
10900,2025,2,0.7,1,55.4
10901,2022,0,10.5,1,69.6
10901,2023,0,9.4,1,85.7
10901,2024,2,18.2,0,69.1
10901,2025,2,15.3,0,63.7
10902,2022,0,6.7,1,42.7
10902,2023,2,10.0,0,44.8
10902,2024,0,7.0,0,45.5
10902,2025,0,12.4,0,65.6
10903,2022,1,15.8,0,62.9
10903,2023,0,17.1,0,83.3
10903,2024,1,20.2,1,49.0
10903,2025,1,8.9,0,84.3
10904,2022,2,18.1,0,71.6
10904,2023,3,21.9,0,71.1
10904,2024,2,12.8,1,56.4
10904,2025,3,6.7,0,58.1
10905,2022,0,13.1,0,75.5
10905,2023,2,18.6,1,49.5
10905,2024,2,16.4,0,55.8
10905,2025,2,15.5,0,96.9
10906,2022,2,19.9,0,89.9
10906,2023,0,21.9,0,33.1
10906,2024,3,17.3,0,77.2
10906,2025,3,17.6,1,71.1
10907,2022,1,16.5,0,57.6
10907,2023,1,16.4,0,49.5
10907,2024,1,21.4,0,66.4
10907,2025,2,17.9,1,66.4
10908,2022,3,20.5,1,54.1
10908,2023,2,17.2,0,84.0
10908,2024,3,9.2,0,52.2
10908,2025,0,11.5,0,74.8
10909,2022,3,6.1,0,81.9
10909,2023,1,11.8,1,91.7
10909,2024,0,4.2,1,72.2
10909,2025,3,15.1,1,70.2
10910,2022,1,22.8,0,80.4
10910,2023,0,7.0,0,44.3
10910,2024,0,6.9,0,73.8
10910,2025,0,17.6,1,42.9
10911,2022,1,16.7,0,69.6
10911,2023,2,15.3,0,80.7
10911,2024,1,13.3,0,39.8
10911,2025,3,4.9,0,89.9
10912,2022,2,9.9,0,37.4
10912,2023,0,22.5,1,43.6
10912,2024,1,16.5,1,86.2
10912,2025,2,2.3,1,46.5
10913,2022,1,9.5,0,70.4
10913,2023,1,16.0,1,50.7
10913,2024,3,7.7,1,50.9
10913,2025,1,5.5,0,78.0
10914,2022,0,9.0,1,36.4
10914,2023,2,7.2,0,67.5
10914,2024,0,14.3,0,91.5
10914,2025,3,18.6,0,90.1
10915,2022,3,12.2,1,81.1
10915,2023,3,5.9,1,51.2
10915,2024,3,4.5,0,78.1
10915,2025,2,19.2,0,85.8
10916,2022,3,15.6,1,84.1
10916,2023,0,12.8,1,48.8
10916,2024,1,19.8,1,81.7
10916,2025,0,10.6,1,52.9
10917,2022,1,14.6,1,31.7
10917,2023,2,22.0,0,61.9
10917,2024,2,11.5,1,82.0
10917,2025,3,8.3,1,51.9
10918,2022,1,16.6,0,32.9
10918,2023,1,23.0,0,55.4
10918,2024,3,21.3,0,48.2
10918,2025,0,16.0,1,61.9
10919,2022,0,15.0,0,85.2
10919,2023,0,21.1,1,77.6
10919,2024,2,10.4,0,58.4
10919,2025,1,13.3,0,58.5
10920,2022,2,8.6,0,85.3
10920,2023,1,16.7,0,86.3
10920,2024,1,7.5,1,72.2
10920,2025,3,15.9,0,60.5
10921,2022,2,13.3,0,77.5
10921,2023,0,11.5,1,72.8
10921,2024,0,16.9,0,69.9
10921,2025,2,9.0,1,83.3
10922,2022,3,19.3,0,38.1
10922,2023,1,20.6,1,88.8
10922,2024,2,4.7,0,94.4
10922,2025,0,10.1,1,60.3
10923,2022,3,23.9,0,86.8
10923,2023,1,19.7,1,80.7
10923,2024,3,21.5,1,92.5
10923,2025,2,17.7,0,94.0
10924,2022,0,11.2,1,42.1
10924,2023,1,7.1,0,48.6
10924,2024,3,6.2,1,51.6
10924,2025,2,4.8,1,44.7
10925,2022,2,6.5,1,53.9
10925,2023,0,21.6,0,54.8
10925,2024,2,12.1,0,56.6
10925,2025,3,2.5,1,59.9
10926,2022,2,20.3,0,33.7
10926,2023,2,10.0,1,44.2
10926,2024,3,3.4,0,53.8
10926,2025,2,4.3,0,92.3
10927,2022,0,18.2,0,85.6
10927,2023,1,19.4,0,50.1
10927,2024,1,7.1,0,77.6
10927,2025,2,12.0,0,90.0
10928,2022,0,5.0,0,60.4
10928,2023,2,9.1,0,78.3
10928,2024,2,5.6,0,94.6
10928,2025,2,2.0,0,48.7
10929,2022,2,14.7,0,34.2
10929,2023,1,16.1,0,71.4
10929,2024,2,2.9,0,66.5
10929,2025,2,3.3,0,56.8
10930,2022,2,23.6,1,85.0
10930,2023,1,8.0,1,83.7
10930,2024,0,17.2,1,51.9
10930,2025,0,15.5,0,85.5
10931,2022,0,11.4,1,79.7
10931,2023,0,7.6,0,52.5
10931,2024,0,6.9,1,41.9
10931,2025,3,11.8,0,90.0
10932,2022,2,12.6,1,35.8
10932,2023,2,13.4,0,61.7
10932,2024,0,18.2,1,47.7
10932,2025,3,10.5,1,94.6
10933,2022,1,24.9,1,36.4
10933,2023,3,16.8,1,40.0
10933,2024,2,6.1,1,78.1
10933,2025,0,10.5,0,51.3
10934,2022,3,21.3,0,37.9
10934,2023,1,7.9,1,43.1
10934,2024,0,16.6,1,71.8
