Village_ID,Year,Irrigated_Area_Hectares,Crop_Yield_MT_per_Hec,Fertilizer_Usage_Tons,Tractor_Availability
10728,2025,662,4.84,52,2
10729,2022,477,4.23,90,5
10729,2023,323,3.34,83,10
10729,2024,191,2.01,14,3
10729,2025,766,2.04,13,1
10730,2022,275,4.01,24,6
10730,2023,209,3.74,11,9
10730,2024,278,3.48,58,14
10730,2025,552,4.02,65,14
10731,2022,174,3.12,17,10
10731,2023,682,3.39,25,8
10731,2024,591,2.48,73,4
10731,2025,202,3.32,93,8
10732,2022,140,1.53,33,11
10732,2023,534,3.66,64,5
10732,2024,433,2.8,63,3
10732,2025,379,3.92,90,4
10733,2022,641,4.28,78,7
10733,2023,605,3.42,87,5
10733,2024,342,2.78,87,4
10733,2025,663,2.57,69,3
10734,2022,668,2.26,40,3
10734,2023,178,4.61,29,10
10734,2024,536,3.65,86,6
10734,2025,560,3.27,63,8
10735,2022,296,2.19,18,4
10735,2023,130,3.97,43,1
10735,2024,129,2.96,85,4
10735,2025,212,2.85,89,12
10736,2022,749,2.17,74,5
10736,2023,783,2.21,25,8
10736,2024,489,2.62,79,14
10736,2025,766,3.83,93,13
10737,2022,375,2.22,15,7
10737,2023,319,1.83,44,2
10737,2024,375,2.88,12,9
10737,2025,111,3.7,30,3
10738,2022,592,1.68,16,9
10738,2023,696,3.01,87,1
10738,2024,148,1.96,39,9
10738,2025,791,4.25,31,7
10739,2022,109,4.12,23,2
10739,2023,360,4.54,64,10
10739,2024,419,3.87,98,7
10739,2025,285,3.85,76,1
10740,2022,328,3.58,14,11
10740,2023,769,4.21,78,3
10740,2024,120,4.22,68,7
10740,2025,115,3.27,18,3
10741,2022,579,3.45,57,2
10741,2023,726,2.14,46,5
10741,2024,105,3.88,77,3
10741,2025,397,4.14,29,13
10742,2022,358,3.9,94,9
10742,2023,139,4.1,59,7
10742,2024,375,3.12,33,11
10742,2025,618,4.66,80,1
10743,2022,704,4.44,58,1
10743,2023,610,4.58,17,6
10743,2024,407,3.56,84,4
10743,2025,632,3.63,82,1
10744,2022,579,2.87,15,9
10744,2023,513,2.55,49,14
10744,2024,622,2.8,90,2
10744,2025,564,2.6,63,1
10745,2022,508,4.37,86,3
10745,2023,149,3.51,26,10
10745,2024,144,4.6,60,12
10745,2025,370,3.11,11,12
10746,2022,374,2.39,39,1
10746,2023,522,2.05,41,13
10746,2024,134,2.7,59,4
10746,2025,603,4.62,80,4
10747,2022,587,3.25,25,6
10747,2023,752,3.01,92,12
10747,2024,243,3.5,88,3
10747,2025,292,4.63,64,13
10748,2022,646,2.08,66,9
10748,2023,277,4.55,87,6
10748,2024,417,3.8,54,14
10748,2025,490,4.52,61,7
10749,2022,250,3.08,80,6
10749,2023,710,2.36,56,9
10749,2024,546,3.5,42,2
10749,2025,640,2.15,33,11
10750,2022,249,4.06,44,14
10750,2023,307,3.6,73,8
10750,2024,448,2.65,94,5
10750,2025,361,2.77,97,2
10751,2022,512,4.21,89,13
10751,2023,188,4.17,69,7
10751,2024,357,4.09,90,12
10751,2025,591,3.19,38,5
10752,2022,707,4.12,27,8
10752,2023,647,2.39,67,14
10752,2024,195,1.87,57,10
10752,2025,503,3.25,20,11
10753,2022,538,4.26,12,6
10753,2023,136,3.36,51,7
10753,2024,713,2.49,27,11
10753,2025,580,3.9,25,12
10754,2022,279,3.73,50,1
10754,2023,424,3.3,74,2
10754,2024,681,4.33,52,9
10754,2025,505,3.73,52,7
10755,2022,568,1.79,40,7
10755,2023,718,4.08,37,4
10755,2024,370,2.24,60,13
10755,2025,453,4.6,36,13
10756,2022,658,3.07,18,4
10756,2023,564,3.85,47,3
10756,2024,719,4.72,45,10
10756,2025,463,3.25,69,4
10757,2022,168,2.88,66,12
10757,2023,407,4.13,56,10
10757,2024,522,2.13,99,6
10757,2025,613,2.03,77,11
10758,2022,318,3.31,60,3
10758,2023,144,2.15,67,10
10758,2024,332,2.57,57,8
10758,2025,466,4.88,68,1
10759,2022,221,3.46,85,6
10759,2023,594,4.22,56,13
10759,2024,676,4.49,24,2
10759,2025,248,2.31,87,11
10760,2022,575,4.28,81,14
10760,2023,678,4.25,11,1
10760,2024,449,1.94,88,12
10760,2025,670,4.88,70,4
10761,2022,214,2.87,49,12
10761,2023,727,4.57,52,13
10761,2024,336,4.27,57,6
10761,2025,146,3.27,81,7
10762,2022,720,3.03,78,11
10762,2023,373,2.48,66,1
10762,2024,212,3.26,77,3
10762,2025,644,2.27,21,6
10763,2022,498,4.23,83,13
10763,2023,391,3.79,77,13
10763,2024,415,4.22,60,6
10763,2025,261,3.54,83,10
10764,2022,189,1.88,38,6
10764,2023,150,3.26,38,7
10764,2024,523,2.79,92,11
10764,2025,505,1.98,22,7
10765,2022,243,3.35,66,12
10765,2023,715,4.21,55,10
10765,2024,781,3.93,29,8
10765,2025,627,2.62,91,11
10766,2022,232,3.96,68,2
10766,2023,598,2.58,45,10
10766,2024,489,2.46,10,14
10766,2025,269,4.83,99,1
10767,2022,641,1.55,12,10
10767,2023,259,2.15,53,14
10767,2024,758,3.2,64,13
10767,2025,511,2.45,69,7
10768,2022,786,2.0,12,12
10768,2023,683,3.55,94,1
10768,2024,483,4.26,72,2
10768,2025,738,3.93,91,1
10769,2022,284,1.8,40,14
10769,2023,761,4.34,70,12
10769,2024,313,4.57,58,12
10769,2025,193,2.79,53,1
10770,2022,669,3.16,61,3
10770,2023,318,3.11,40,4
10770,2024,318,3.8,81,5
10770,2025,112,4.88,98,5
10771,2022,522,4.46,58,2
10771,2023,522,3.18,55,11
10771,2024,585,2.08,63,3
10771,2025,476,2.95,93,14
10772,2022,751,2.74,20,8
10772,2023,507,3.25,74,2
10772,2024,218,4.68,94,4
10772,2025,370,2.74,26,7
10773,2022,196,3.11,37,9
10773,2023,146,2.52,91,3
10773,2024,763,4.56,83,3
10773,2025,272,4.92,18,7
10774,2022,446,4.11,43,8
10774,2023,336,2.67,29,14
10774,2024,642,2.63,12,4
10774,2025,312,3.24,10,14
10775,2022,371,3.74,69,1
10775,2023,506,1.68,59,5
10775,2024,177,4.79,17,11
10775,2025,652,4.6,27,14
10776,2022,245,1.57,39,4
10776,2023,111,2.8,31,14
10776,2024,328,3.86,90,11
10776,2025,790,2.67,18,8
10777,2022,440,1.93,31,13
10777,2023,771,3.54,19,7
10777,2024,263,4.51,76,2
10777,2025,779,4.82,90,6
10778,2022,481,1.53,18,4
10778,2023,681,4.27,56,7
10778,2024,521,3.48,49,9
10778,2025,537,2.66,45,7
10779,2022,162,3.35,28,2
10779,2023,345,4.64,11,8
10779,2024,149,2.63,54,6
10779,2025,333,2.78,92,9
10780,2022,627,3.6,42,7
10780,2023,615,1.78,73,5
10780,2024,381,4.26,35,8
10780,2025,768,3.91,43,7
10781,2022,319,4.02,72,1
10781,2023,447,2.34,37,11
10781,2024,463,4.34,89,5
10781,2025,662,3.3,95,7
10782,2022,141,1.9,87,10
10782,2023,522,4.35,15,7
10782,2024,234,3.92,20,11
10782,2025,358,2.45,55,14
10783,2022,290,2.24,29,3
10783,2023,355,2.46,45,5
10783,2024,593,4.69,25,8
10783,2025,172,4.61,79,9
10784,2022,173,2.54,81,14
10784,2023,734,3.05,54,9
10784,2024,681,2.66,57,10
10784,2025,500,4.18,13,5
10785,2022,178,1.98,57,2
10785,2023,347,2.67,93,8
10785,2024,286,3.62,97,7
10785,2025,752,4.58,76,4
10786,2022,655,3.41,37,5
10786,2023,569,4.47,39,12
10786,2024,678,4.59,38,10
10786,2025,555,4.1,30,12
10787,2022,375,2.34,51,12
10787,2023,278,3.7,59,11
10787,2024,228,2.38,98,11
10787,2025,478,2.95,12,10
10788,2022,214,3.77,74,2
10788,2023,421,4.2,32,9
10788,2024,488,3.05,14,14
10788,2025,563,3.52,34,12
10789,2022,301,2.66,44,6
10789,2023,728,3.09,74,9
10789,2024,646,3.34,88,8
10789,2025,508,4.03,48,1
10790,2022,717,3.75,97,13
10790,2023,251,4.58,27,9
10790,2024,752,3.11,34,9
10790,2025,504,2.2,10,4
10791,2022,590,3.56,71,1
10791,2023,261,3.14,18,4
10791,2024,246,4.32,50,6
10791,2025,511,2.39,31,4
10792,2022,355,3.43,75,9
10792,2023,702,3.03,54,4
10792,2024,469,3.06,61,10
10792,2025,750,3.64,29,8
10793,2022,788,3.55,96,2
10793,2023,390,4.2,21,12
10793,2024,439,2.51,83,7
10793,2025,175,2.83,73,8
10794,2022,668,3.15,41,14
10794,2023,639,2.69,71,6
10794,2024,604,3.51,14,10
10794,2025,420,2.55,53,13
10795,2022,761,2.42,38,6
10795,2023,406,2.62,42,8
10795,2024,446,4.78,96,3
10795,2025,492,4.51,22,2
10796,2022,298,4.01,59,9
10796,2023,775,3.19,11,8
10796,2024,281,3.2,84,10
10796,2025,339,2.16,37,5
10797,2022,165,2.09,98,13
10797,2023,270,4.34,27,5
10797,2024,744,3.38,82,6
10797,2025,692,4.91,75,6
10798,2022,264,3.28,55,2
10798,2023,162,2.78,26,7
10798,2024,454,2.62,42,3
10798,2025,150,4.71,42,8
10799,2022,683,2.61,93,9
10799,2023,142,2.09,39,3
10799,2024,420,2.63,31,6
10799,2025,417,3.89,62,8
10800,2022,315,1.9,98,6
10800,2023,290,1.92,55,10
10800,2024,769,3.17,53,3
10800,2025,589,2.2,84,4
10801,2022,189,2.68,43,9
10801,2023,521,2.62,37,12
10801,2024,590,2.97,44,12
10801,2025,715,3.41,77,11
10802,2022,662,2.06,18,12
10802,2023,353,2.98,31,1
10802,2024,206,2.88,70,4
10802,2025,393,4.34,98,10
10803,2022,610,3.58,94,1
10803,2023,335,4.27,34,8
10803,2024,597,3.81,90,7
10803,2025,455,2.31,88,7
10804,2022,716,3.02,50,2
10804,2023,403,3.88,16,10
10804,2024,631,4.33,68,6
10804,2025,591,2.49,81,8
10805,2022,683,2.17,76,8
10805,2023,216,4.24,42,5
10805,2024,466,3.26,90,8
10805,2025,741,3.31,74,13
10806,2022,558,2.98,69,2
10806,2023,219,2.17,90,14
10806,2024,312,3.68,67,4
10806,2025,282,4.37,53,10
10807,2022,745,4.01,57,2
10807,2023,438,1.74,46,5
10807,2024,577,3.95,34,11
10807,2025,593,2.22,34,3
10808,2022,330,4.4,66,6
10808,2023,463,3.1,22,7
10808,2024,545,4.13,86,6
10808,2025,583,3.82,21,11
10809,2022,345,4.36,72,2
10809,2023,324,4.57,71,2
10809,2024,256,2.64,93,4
10809,2025,730,3.4,37,14
10810,2022,705,3.01,64,7
10810,2023,464,2.18,97,8
10810,2024,285,4.51,84,5
10810,2025,594,3.0,51,14
10811,2022,284,1.76,70,10
10811,2023,486,2.11,89,1
10811,2024,379,3.34,47,14
10811,2025,581,4.6,90,9
10812,2022,364,3.38,14,13
10812,2023,769,2.29,93,8
10812,2024,451,2.69,57,1
10812,2025,688,4.88,44,9
10813,2022,181,1.66,57,5
10813,2023,280,4.63,23,14
10813,2024,441,4.52,63,8
10813,2025,295,3.99,35,10
10814,2022,159,4.33,52,10
10814,2023,250,2.11,51,12
10814,2024,160,4.63,97,2
10814,2025,746,2.59,27,7
10815,2022,527,3.14,64,9
10815,2023,430,3.12,59,7
10815,2024,138,3.34,95,9
10815,2025,352,2.75,30,4
10816,2022,717,3.84,43,5
10816,2023,332,3.88,98,7
10816,2024,453,4.66,49,1
10816,2025,269,3.47,39,2
10817,2022,316,3.14,79,2
10817,2023,447,4.36,34,10
10817,2024,625,4.56,78,9
10817,2025,510,3.9,38,3
10818,2022,627,3.96,95,9
10818,2023,780,3.17,76,1
10818,2024,625,2.96,66,11
10818,2025,342,4.54,56,3
10819,2022,107,3.83,97,10
10819,2023,382,2.38,26,2
10819,2024,722,1.94,58,2
10819,2025,651,3.65,59,1
10820,2022,679,4.02,93,6
10820,2023,734,2.39,99,5
10820,2024,265,4.1,14,14
10820,2025,302,3.19,22,12
10821,2022,739,2.51,72,5
10821,2023,463,2.17,48,11
10821,2024,251,4.6,77,9
10821,2025,524,2.63,54,6
10822,2022,757,2.34,26,9
10822,2023,660,2.64,68,4
10822,2024,568,2.65,89,7
10822,2025,509,2.44,68,13
10823,2022,614,2.56,17,11
10823,2023,350,3.07,39,4
10823,2024,176,3.46,12,1
10823,2025,521,2.42,26,4
10824,2022,484,3.84,60,2
10824,2023,478,2.58,33,5
10824,2024,327,4.55,89,11
10824,2025,217,2.94,73,2
10825,2022,366,4.09,93,13
10825,2023,334,2.71,83,2
10825,2024,267,3.32,97,12
10825,2025,795,3.07,80,11
10826,2022,621,2.66,58,14
10826,2023,436,3.51,29,12
10826,2024,426,3.88,86,4
10826,2025,458,4.56,38,7
10827,2022,547,3.21,19,13
10827,2023,752,2.3,18,3
10827,2024,633,4.77,80,11
10827,2025,703,4.0,72,12
10828,2022,196,2.62,42,7
10828,2023,752,4.55,33,11
10828,2024,649,4.68,89,9
10828,2025,355,2.19,41,3
10829,2022,541,1.56,13,4
10829,2023,508,1.78,71,1
10829,2024,184,3.86,87,7
10829,2025,516,4.08,31,1
10830,2022,648,3.67,32,13
10830,2023,601,3.54,99,12
10830,2024,796,2.66,35,3
10830,2025,197,2.45,58,14
10831,2022,641,4.28,53,9
10831,2023,602,4.39,31,12
10831,2024,550,2.53,76,5
10831,2025,290,2.45,51,10
10832,2022,300,2.63,61,10
10832,2023,421,1.8,26,11
10832,2024,357,2.29,23,2
10832,2025,254,3.09,73,9
10833,2022,586,2.22,54,6
10833,2023,327,3.86,73,9
10833,2024,616,4.51,39,12
10833,2025,740,4.68,22,11
10834,2022,610,3.31,35,14
10834,2023,173,3.76,41,4
10834,2024,464,3.28,55,6
10834,2025,123,2.39,60,12
10835,2022,562,3.41,96,7
10835,2023,580,2.7,43,11
10835,2024,757,1.82,85,14
10835,2025,188,3.67,96,6
10836,2022,633,2.1,37,4
10836,2023,399,4.31,28,8
10836,2024,143,4.6,57,6
10836,2025,136,2.44,81,2
10837,2022,618,1.59,43,13
10837,2023,573,1.66,25,12
10837,2024,379,4.54,80,6
10837,2025,560,2.41,36,1
10838,2022,268,2.81,60,9
10838,2023,169,1.82,93,10
10838,2024,312,2.92,63,12
10838,2025,682,4.31,26,7
10839,2022,171,2.72,81,8
10839,2023,279,3.98,77,12
10839,2024,307,3.87,95,11
10839,2025,276,3.5,10,4
10840,2022,400,3.71,23,8
10840,2023,253,4.29,16,12
10840,2024,253,4.18,73,1
10840,2025,129,4.03,81,11
10841,2022,126,3.61,17,4
10841,2023,339,2.13,63,6
10841,2024,743,4.65,33,10
10841,2025,790,2.57,64,7
10842,2022,197,2.55,10,12
10842,2023,425,3.2,81,3
10842,2024,336,2.18,78,10
10842,2025,237,3.73,41,10
10843,2022,729,2.05,10,2
10843,2023,717,4.42,75,9
10843,2024,647,4.47,51,1
10843,2025,145,3.58,88,10
10844,2022,715,2.85,18,14
10844,2023,489,1.96,85,1
10844,2024,463,4.27,83,10
10844,2025,459,3.09,33,2
10845,2022,681,2.24,28,5
10845,2023,306,4.64,60,1
10845,2024,700,3.8,90,13
10845,2025,614,2.17,11,6
10846,2022,465,3.9,19,14
10846,2023,537,3.9,78,8
10846,2024,330,3.0,15,10
10846,2025,522,2.32,71,2
10847,2022,568,2.99,75,5
10847,2023,729,3.94,17,3
10847,2024,410,2.03,77,2
10847,2025,494,2.44,68,14
10848,2022,213,3.36,59,6
10848,2023,301,3.33,45,1
10848,2024,562,4.52,17,12
10848,2025,641,4.39,26,8
10849,2022,463,4.26,68,6
10849,2023,346,3.05,87,4
10849,2024,692,4.16,17,12
10849,2025,345,2.1,98,5
10850,2022,283,2.38,87,2
10850,2023,512,3.58,96,8
10850,2024,372,4.09,52,6
10850,2025,644,3.66,72,6
10851,2022,713,2.94,90,3
10851,2023,376,2.35,21,1
10851,2024,722,2.32,93,8
10851,2025,598,4.58,65,12
10852,2022,589,1.93,58,7
10852,2023,314,2.96,61,12
10852,2024,202,4.47,20,1
10852,2025,689,2.39,36,12
10853,2022,274,1.88,71,13
10853,2023,151,3.73,18,8
10853,2024,396,2.79,91,10
10853,2025,274,3.26,45,2
10854,2022,442,3.38,55,11
10854,2023,699,2.79,93,8
10854,2024,270,4.2,38,5
10854,2025,136,4.86,77,8
10855,2022,734,4.3,88,11
10855,2023,300,3.29,50,12
10855,2024,163,2.86,37,6
10855,2025,585,3.25,73,2
10856,2022,554,2.49,33,7
10856,2023,799,2.98,25,11
10856,2024,508,1.84,31,11
10856,2025,249,2.12,56,13
10857,2022,601,3.81,26,6
10857,2023,735,2.65,10,4
10857,2024,647,4.18,40,9
10857,2025,377,3.39,98,13
10858,2022,134,3.92,21,13
10858,2023,724,3.64,29,4
10858,2024,274,2.4,28,1
10858,2025,132,3.29,14,13
10859,2022,496,3.61,24,3
10859,2023,353,2.64,34,11
10859,2024,667,2.38,44,8
10859,2025,422,3.57,64,3
10860,2022,112,2.32,72,14
10860,2023,149,3.43,56,14
10860,2024,332,2.62,76,7
10860,2025,639,4.67,91,11
10861,2022,715,2.53,73,1
10861,2023,195,4.37,31,14
10861,2024,442,2.64,89,4
10861,2025,292,3.76,88,4
10862,2022,610,1.89,78,9
10862,2023,550,3.99,86,12
10862,2024,224,2.4,83,11
10862,2025,180,4.54,89,1
10863,2022,106,2.86,11,11
10863,2023,429,1.93,34,12
10863,2024,182,2.89,70,13
10863,2025,635,4.29,14,9
10864,2022,725,1.73,37,10
10864,2023,626,3.53,90,8
10864,2024,212,3.32,75,10
10864,2025,539,2.88,24,6
10865,2022,756,3.77,64,11
10865,2023,118,1.81,47,4
10865,2024,108,3.29,32,11
10865,2025,284,3.47,91,6
10866,2022,137,1.76,23,6
10866,2023,233,2.06,41,2
10866,2024,201,3.03,53,7
10866,2025,248,3.56,79,9
10867,2022,192,1.66,91,8
10867,2023,239,1.69,67,3
10867,2024,394,2.38,13,8
10867,2025,692,3.41,71,4
10868,2022,643,1.62,69,10
10868,2023,287,3.85,84,1
10868,2024,235,2.26,68,3
10868,2025,265,4.27,84,1
10869,2022,576,2.11,38,5
10869,2023,246,2.69,28,10
10869,2024,344,3.24,26,11
10869,2025,282,2.99,13,9
10870,2022,108,1.57,53,7
10870,2023,535,4.38,13,3
10870,2024,255,2.66,68,7
10870,2025,787,2.36,21,12
10871,2022,213,1.9,56,8
10871,2023,266,4.57,16,4
10871,2024,587,2.17,94,3
10871,2025,536,2.99,21,2
10872,2022,322,1.7,80,14
10872,2023,290,3.86,63,8
10872,2024,675,3.59,67,3
10872,2025,272,3.55,72,7
10873,2022,356,4.07,24,11
10873,2023,549,3.37,46,11
10873,2024,600,4.67,65,11
10873,2025,176,3.82,82,2
10874,2022,714,2.56,89,5
10874,2023,325,1.76,40,5
10874,2024,325,3.98,24,9
10874,2025,707,3.07,11,8
10875,2022,175,3.3,22,8
10875,2023,132,4.28,14,10
10875,2024,693,1.82,57,2
10875,2025,168,4.23,42,2
10876,2022,514,2.81,41,12
10876,2023,547,2.02,62,10
10876,2024,461,3.55,30,7
10876,2025,469,3.55,75,12
10877,2022,498,4.03,70,13
10877,2023,219,3.21,63,13
10877,2024,147,4.28,84,4
10877,2025,167,3.58,50,3
10878,2022,438,2.84,96,13
10878,2023,184,2.76,47,3
10878,2024,476,2.32,42,7
10878,2025,484,3.7,17,1
10879,2022,375,3.13,45,4
10879,2023,304,4.58,42,6
10879,2024,164,3.04,38,9
10879,2025,178,3.21,66,12
10880,2022,625,1.99,81,1
10880,2023,424,3.44,70,1
10880,2024,477,4.34,99,2
10880,2025,780,2.69,96,7
10881,2022,770,1.53,64,7
10881,2023,727,3.72,61,14
10881,2024,445,1.89,52,5
10881,2025,534,3.18,35,4
10882,2022,794,3.34,11,13
10882,2023,477,2.81,64,10
10882,2024,779,2.58,99,13
10882,2025,114,4.35,27,6
10883,2022,553,2.4,59,8
10883,2023,292,2.19,90,12
10883,2024,332,2.97,54,7
10883,2025,362,2.34,24,2
10884,2022,545,3.57,16,11
10884,2023,153,3.78,90,2
10884,2024,791,1.84,92,6
10884,2025,103,4.03,36,12
10885,2022,356,2.4,49,1
10885,2023,460,3.62,26,5
10885,2024,339,3.92,41,14
10885,2025,581,2.78,25,1
10886,2022,774,2.06,72,7
10886,2023,560,4.13,87,3
10886,2024,237,4.02,69,9
10886,2025,550,4.46,91,5
10887,2022,423,2.81,95,1
10887,2023,572,3.02,61,10
10887,2024,713,2.83,89,4
10887,2025,576,3.45,58,8
10888,2022,292,3.44,58,14
10888,2023,406,4.09,89,7
10888,2024,641,2.35,35,6
10888,2025,320,3.17,60,9
10889,2022,271,2.88,52,12
10889,2023,259,3.11,79,12
10889,2024,271,3.43,80,14
10889,2025,162,4.36,18,4
10890,2022,672,4.16,53,10
10890,2023,164,2.13,73,12
10890,2024,268,3.94,99,14
10890,2025,180,3.39,11,1
10891,2022,367,2.75,45,14
10891,2023,479,1.99,12,12
10891,2024,172,1.99,63,10
10891,2025,431,4.88,30,6
10892,2022,287,3.43,76,4
10892,2023,124,3.01,18,1
10892,2024,327,4.09,21,10
10892,2025,217,2.22,81,3
10893,2022,544,3.32,46,11
10893,2023,207,3.63,94,1
10893,2024,341,3.16,46,5
10893,2025,710,2.71,76,8
10894,2022,633,4.36,65,12
10894,2023,580,2.55,94,14
10894,2024,602,2.17,72,13
10894,2025,597,3.84,35,2
10895,2022,155,3.22,97,12
10895,2023,248,3.91,55,14
10895,2024,410,4.06,62,6
10895,2025,651,3.81,69,6
10896,2022,761,2.12,41,5
10896,2023,220,4.31,71,7
10896,2024,125,2.54,56,1
10896,2025,211,2.23,70,10
10897,2022,610,2.4,13,4
10897,2023,122,3.1,11,11
10897,2024,780,2.42,32,6
10897,2025,363,2.95,64,14
10898,2022,215,3.04,50,4
10898,2023,579,2.62,77,6
10898,2024,406,2.07,46,2
10898,2025,330,2.54,20,11
10899,2022,591,3.88,45,9
10899,2023,219,4.51,24,4
10899,2024,385,2.25,76,13
10899,2025,506,3.99,39,5
10900,2022,457,4.22,66,7
10900,2023,251,2.55,71,8
10900,2024,697,4.29,96,1
10900,2025,424,4.66,42,7
10901,2022,345,2.4,74,10
10901,2023,414,1.82,10,9
10901,2024,261,4.55,12,2
10901,2025,711,2.94,18,11
10902,2022,468,1.54,41,2
10902,2023,284,3.07,86,11
10902,2024,375,2.15,54,4
10902,2025,628,4.66,66,12
10903,2022,535,1.96,30,1
10903,2023,359,2.56,32,9
10903,2024,344,4.17,86,12
10903,2025,437,4.37,35,5
10904,2022,149,4.2,98,3
10904,2023,371,3.14,81,6
10904,2024,334,4.76,39,7
10904,2025,683,3.5,78,4
10905,2022,655,3.87,33,14
10905,2023,405,2.74,83,14
10905,2024,576,4.62,92,13
10905,2025,587,4.01,73,14
10906,2022,179,1.73,44,2
10906,2023,385,1.98,31,12
10906,2024,660,4.47,48,5
10906,2025,197,4.38,64,12
10907,2022,577,2.49,16,14
10907,2023,505,3.21,71,7
10907,2024,636,4.36,48,10
10907,2025,667,2.26,29,10
10908,2022,354,1.91,65,3
10908,2023,767,3.8,75,2
10908,2024,586,2.05,24,2
10908,2025,772,3.01,83,11
10909,2022,293,2.26,30,12
10909,2023,615,3.93,88,12
10909,2024,563,1.81,43,11
10909,2025,603,2.3,44,4
10910,2022,135,1.8,14,4
10910,2023,115,2.6,65,14
10910,2024,748,2.5,92,5
10910,2025,689,2.63,16,3
10911,2022,172,2.61,62,11
10911,2023,419,2.29,53,14
10911,2024,344,2.12,67,1
10911,2025,294,3.7,51,13
10912,2022,188,4.36,27,4
10912,2023,238,3.47,15,1
10912,2024,662,4.07,13,13
10912,2025,758,4.87,78,12
10913,2022,496,1.96,23,8
10913,2023,583,3.03,50,5
10913,2024,486,3.55,56,2
10913,2025,467,2.92,62,12
10914,2022,557,3.34,30,5
10914,2023,521,3.52,22,5
10914,2024,331,4.33,75,1
10914,2025,638,4.45,24,5
10915,2022,443,1.93,89,8
10915,2023,237,2.16,54,10
10915,2024,473,2.47,93,2
10915,2025,536,2.73,74,8
10916,2022,254,3.19,55,13
10916,2023,618,2.63,12,8
10916,2024,214,4.66,26,12
10916,2025,191,2.3,26,1
10917,2022,445,2.24,93,4
10917,2023,693,4.25,29,5
10917,2024,624,3.55,13,10
10917,2025,683,3.59,84,8
10918,2022,190,3.28,24,3
10918,2023,799,2.41,66,1
10918,2024,497,4.08,54,7
10918,2025,204,3.44,36,4
10919,2022,695,1.63,97,10
10919,2023,639,2.18,29,12
10919,2024,378,4.25,88,5
10919,2025,111,2.99,15,6
10920,2022,406,3.82,27,4
10920,2023,463,3.64,95,1
10920,2024,761,2.7,58,11
10920,2025,417,2.33,94,8
10921,2022,637,3.92,33,11
10921,2023,313,3.58,90,13
10921,2024,413,2.7,20,9
10921,2025,554,3.52,27,3
10922,2022,498,3.34,44,10
10922,2023,321,1.66,64,4
10922,2024,679,3.81,37,5
10922,2025,361,3.92,97,10
10923,2022,595,1.75,45,13
10923,2023,722,4.01,33,9
10923,2024,229,4.28,42,5
10923,2025,258,2.82,46,7
10924,2022,390,1.99,22,3
10924,2023,642,3.71,25,1
10924,2024,188,2.17,52,6
10924,2025,431,4.52,82,13
10925,2022,729,2.94,59,10
10925,2023,605,4.38,22,1
10925,2024,229,3.73,80,6
10925,2025,306,2.81,44,8
10926,2022,459,2.9,99,14
10926,2023,158,3.24,82,9
10926,2024,195,4.25,44,8
10926,2025,345,4.54,33,13
10927,2022,558,3.55,94,5
10927,2023,244,2.53,62,7
10927,2024,409,3.39,95,6
10927,2025,736,2.34,48,9
10928,2022,633,2.19,28,4
10928,2023,480,2.56,53,8
10928,2024,452,2.02,55,12
10928,2025,384,4.6,54,11
10929,2022,601,1.87,41,9
10929,2023,357,3.74,14,7
10929,2024,151,3.32,85,12
10929,2025,649,4.45,15,7
10930,2022,764,3.72,91,2
10930,2023,315,3.93,16,9
10930,2024,545,3.06,92,12
10930,2025,322,4.45,24,5
10931,2022,754,1.78,82,10
10931,2023,204,2.98,29,3
10931,2024,621,4.78,68,4
10931,2025,482,4.79,93,13
10932,2022,213,1.75,13,10
10932,2023,168,3.37,83,2
10932,2024,464,2.75,49,3
10932,2025,143,4.14,74,6
10933,2022,780,3.71,44,14
10933,2023,310,1.65,97,13
10933,2024,375,4.34,53,12
10933,2025,206,2.62,16,1
10934,2022,578,4.4,31,2
10934,2023,778,4.37,32,4
10934,2024,304,2.37,74,1
10934,2025,218,3.86,97,6
10935,2022,585,2.39,29,12
10935,2023,208,1.96,41,4
10935,2024,553,4.42,45,2
10935,2025,338,2.49,27,10
10936,2022,107,2.76,42,4
10936,2023,611,4.42,78,12
10936,2024,142,2.03,91,8
10936,2025,493,3.6,18,6
10937,2022,231,3.22,51,11
10937,2023,493,3.94,80,1
10937,2024,657,4.28,88,13
10937,2025,297,3.22,13,5
10938,2022,563,3.73,55,11
10938,2023,220,4.38,81,6
10938,2024,399,4.46,33,4
10938,2025,319,3.46,81,4
10939,2022,193,3.32,78,3
10939,2023,391,3.67,32,13
10939,2024,252,4.26,64,10
10939,2025,624,3.47,24,10
10940,2022,521,1.84,60,6
10940,2023,257,2.81,59,12
10940,2024,369,3.96,56,9
10940,2025,679,3.82,92,13
10941,2022,356,3.76,34,7
10941,2023,614,3.15,48,9
10941,2024,336,2.32,77,12
10941,2025,544,2.3,55,14
10942,2022,743,2.94,81,6
10942,2023,270,2.27,22,13
10942,2024,369,4.75,47,2
10942,2025,700,2.55,45,6
10943,2022,714,3.2,46,7
10943,2023,736,1.66,51,2
10943,2024,166,2.56,28,14
10943,2025,107,2.73,46,1
10944,2022,655,3.71,98,13
10944,2023,547,3.14,74,6
10944,2024,234,1.84,94,12
10944,2025,124,3.09,48,8
10945,2022,564,3.43,35,11
10945,2023,473,3.56,51,6
10945,2024,295,1.96,71,8
10945,2025,501,4.74,62,6
10946,2022,221,2.24,76,6
10946,2023,658,4.32,59,14
